market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-12,0.0,0.0,0.0,0.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-13,0.0,0.0,0.0,0.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-14,0.0,0.0,0.0,0.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-15,0.0,0.0,0.0,0.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-16,0.0,0.0,0.0,1.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-17,0.0,0.0,0.0,0.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-18,0.0,0.0,0.0,0.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-19,0.0,0.0,0.0,40.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-20,0.0,0.0,0.0,40.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-21,0.0,0.0,0.0,40.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-22,0.0,0.0,0.0,40.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-23,0.0,0.0,0.0,40.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-24,0.0,0.0,0.0,40.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-25,0.0,0.0,0.0,0.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-26,0.0,0.0,0.0,60.0,0,0,0.0,0.0
463311,BLACK.GUILTY.FRAUD,Conrad Black to be found guilty of at least one count of Fraud (tax, mail or wire),2007-03-27,0.0,0.0,0.0,60.0,0,0,0.0,0.0
