market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-01-21,0.0,0.0,0.0,0.0,0,0,0.0,0.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-01-22,0.0,0.0,0.0,0.0,0,0,0.0,0.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-01-23,0.0,0.0,0.0,0.0,0,0,0.0,0.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-01-24,0.0,0.0,0.0,0.0,0,0,0.0,0.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-01-25,0.0,0.0,0.0,0.0,0,0,0.0,0.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-01-26,0.0,0.0,0.0,0.0,0,0,0.0,0.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-01-27,0.0,0.0,0.0,46.5,0,0,0.0,0.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-01-28,40.0,40.0,40.0,40.0,20,20,40.0,40.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-01-29,59.0,80.0,59.0,40.0,29,29,80.0,40.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-01-30,74.0,74.0,40.0,40.0,119,90,80.0,40.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-01-31,40.0,40.0,35.0,35.0,121,8,80.0,35.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-02-01,41.0,43.0,41.0,43.0,128,7,80.0,35.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-02-02,41.1,41.1,41.0,41.0,132,5,80.0,35.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-02-03,38.0,38.0,8.0,38.0,173,51,80.0,8.0
571751,DEM.CO.CLINTON,Hillary Clinton to Win,2008-02-04,35.0,35.0,20.0,35.0,183,11,80.0,8.0
