market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
758002,LORAX.+$45.0M,The Lorax to gross OVER $45.0M in opening weekend,2012-02-27,0.0,0.0,0.0,0.0,0,0,0.0,0.0
758002,LORAX.+$45.0M,The Lorax to gross OVER $45.0M in opening weekend,2012-02-28,0.0,0.0,0.0,0.0,0,0,0.0,0.0
758002,LORAX.+$45.0M,The Lorax to gross OVER $45.0M in opening weekend,2012-02-29,27.5,27.5,27.5,27.5,15,15,27.5,27.5
758002,LORAX.+$45.0M,The Lorax to gross OVER $45.0M in opening weekend,2012-03-01,65.0,65.0,65.0,65.0,23,8,65.0,27.5
758002,LORAX.+$45.0M,The Lorax to gross OVER $45.0M in opening weekend,2012-03-02,35.0,35.0,35.0,35.0,24,1,65.0,27.5
758002,LORAX.+$45.0M,The Lorax to gross OVER $45.0M in opening weekend,2012-03-03,,,,35.0,24,0,65.0,27.5
758002,LORAX.+$45.0M,The Lorax to gross OVER $45.0M in opening weekend,2012-03-04,99.9,99.9,99.9,99.9,24,24,99.9,27.5
