market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-03-29,25.0,25.0,25.0,25.0,50,21,50.0,25.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-03-30,36.0,36.0,35.0,36.0,52,2,50.0,25.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-03-31,40.0,40.0,40.0,40.0,57,5,50.0,25.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-01,0.0,0.0,0.0,40.0,57,0,50.0,25.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-02,0.0,0.0,0.0,40.0,57,0,50.0,25.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-03,0.0,0.0,0.0,40.0,57,0,50.0,25.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-04,50.0,50.0,20.0,20.0,151,101,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-05,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-06,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-07,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-08,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-09,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-10,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-11,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-12,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-12,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-13,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-14,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-15,0.0,0.0,0.0,20.0,151,0,50.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-16,50.0,90.0,50.0,50.0,154,3,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-17,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-18,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-19,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-20,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-21,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-22,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-23,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-24,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-25,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-26,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-27,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-28,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-29,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-04-30,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-01,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-02,0.0,0.0,0.0,50.0,154,0,90.0,20.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-03,11.0,11.0,11.0,11.0,154,1,90.0,11.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-04,0.0,0.0,0.0,11.0,154,0,90.0,11.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-05,0.0,0.0,0.0,11.0,154,0,90.0,11.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-06,0.0,0.0,0.0,11.0,154,0,90.0,11.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-07,11.0,11.0,11.0,11.0,154,4,90.0,11.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-08,0.0,0.0,0.0,11.0,154,0,90.0,11.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-09,0.0,0.0,0.0,11.0,154,0,90.0,11.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-10,0.0,0.0,0.0,11.0,154,0,90.0,11.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-11,0.0,0.0,0.0,11.0,154,0,90.0,11.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-12,0.0,0.0,0.0,11.0,154,0,90.0,11.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-13,0.0,0.0,0.0,11.0,154,0,90.0,11.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-14,10.0,10.0,10.0,10.0,154,10,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-15,0.0,0.0,0.0,10.0,154,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-16,10.0,10.0,10.0,10.0,154,3,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-17,0.0,0.0,0.0,10.0,154,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-18,0.0,0.0,0.0,10.0,154,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-19,0.0,0.0,0.0,10.0,154,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-20,12.0,12.0,12.0,12.0,154,1,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-21,12.0,12.0,12.0,12.0,154,2,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-22,0.0,0.0,0.0,12.0,154,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-23,0.0,0.0,0.0,12.0,154,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-24,12.0,12.0,12.0,12.0,154,4,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-25,0.0,0.0,0.0,12.0,154,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-26,12.0,12.0,12.0,12.0,154,1,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-27,12.0,12.0,12.0,12.0,154,1,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-28,30.0,32.5,20.0,20.0,164,14,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-29,0.0,0.0,0.0,20.0,164,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-30,15.0,15.0,15.0,15.0,164,4,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-05-31,14.0,14.0,13.0,13.0,166,3,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-01,0.0,0.0,0.0,13.0,166,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-02,0.0,0.0,0.0,13.0,166,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-03,13.0,13.0,10.0,10.0,169,4,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-04,0.0,0.0,0.0,10.0,169,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-05,0.0,0.0,0.0,10.0,169,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-06,0.0,0.0,0.0,10.0,169,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-07,11.0,19.0,10.0,19.0,170,12,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-08,0.0,0.0,0.0,19.0,170,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-09,0.0,0.0,0.0,19.0,170,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-10,0.0,0.0,0.0,19.0,170,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-11,18.0,19.0,12.0,12.0,190,21,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-12,0.0,0.0,0.0,12.0,190,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-13,0.0,0.0,0.0,12.0,190,0,90.0,10.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-14,7.1,7.2,7.0,7.0,188,22,90.0,7.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-15,7.0,7.0,7.0,7.0,188,8,90.0,7.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-16,7.0,7.0,5.0,5.0,186,38,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-17,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-18,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-19,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-20,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-21,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-22,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-23,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-24,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-25,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-26,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-27,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-28,0.0,0.0,0.0,5.0,186,0,90.0,5.0
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2011-06-29,0.0,0.0,0.0,5.0,186,0,90.0,5.0
