market id,market symbol,market name,trade quantity,trade price,date/time [utc]
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,4,15.0,May/30/2011 13:51:14
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,14.0,May/31/2011 17:49:12
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,13.0,May/31/2011 17:50:29
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,13.0,May/31/2011 17:58:45
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,3,13.0,Jun/03/2011 10:30:25
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,10.0,Jun/03/2011 19:07:57
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,11.0,Jun/07/2011 12:11:56
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,10,10.0,Jun/07/2011 15:56:57
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,19.0,Jun/08/2011 02:19:48
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,18.0,Jun/11/2011 13:23:28
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,18.0,Jun/11/2011 16:13:22
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,10,19.0,Jun/11/2011 16:25:53
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,8,18.0,Jun/11/2011 16:33:20
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,12.0,Jun/11/2011 16:38:38
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,7.2,Jun/14/2011 10:16:34
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,7.1,Jun/14/2011 10:16:34
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,5,7.0,Jun/15/2011 01:37:49
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,7.1,Jun/15/2011 01:37:49
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,14,7.0,Jun/15/2011 01:37:49
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,7.0,Jun/15/2011 15:53:36
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,7,7.0,Jun/16/2011 03:51:49
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,2,7.0,Jun/16/2011 20:04:26
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,5,6.0,Jun/16/2011 21:55:13
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,25,5.0,Jun/16/2011 21:55:13
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,5,6.0,Jun/16/2011 21:55:13
747478,SHEEN.TROUBLE.JUN11,Charlie Sheen to be arrested, in rehab or in hospital before midnight ET 30 Jun 2011,1,7.0,Jun/16/2011 21:55:13
