market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
677329,OBSESSED.+$20.0M,Obsessed to gross OVER $20.0M in opening weekend,2009-04-22,0.0,0.0,0.0,0.0,0,0,0.0,0.0
677329,OBSESSED.+$20.0M,Obsessed to gross OVER $20.0M in opening weekend,2009-04-23,46.0,46.0,46.0,46.0,5,5,46.0,46.0
677329,OBSESSED.+$20.0M,Obsessed to gross OVER $20.0M in opening weekend,2009-04-24,0.0,0.0,0.0,46.0,5,0,46.0,46.0
677329,OBSESSED.+$20.0M,Obsessed to gross OVER $20.0M in opening weekend,2009-04-25,0.0,0.0,0.0,46.0,5,0,46.0,46.0
677329,OBSESSED.+$20.0M,Obsessed to gross OVER $20.0M in opening weekend,2009-04-26,0.0,0.0,0.0,46.0,5,0,46.0,46.0
677329,OBSESSED.+$20.0M,Obsessed to gross OVER $20.0M in opening weekend,2009-04-27,0.0,0.0,0.0,46.0,5,0,46.0,46.0
