market id,market symbol,market name,trade quantity,trade price,date/time [utc]
769666,MAMA.+$12.0M,Mama to gross OVER $12.0M in opening weekend,45,50.0,Jan/17/2013 22:52:40
769666,MAMA.+$12.0M,Mama to gross OVER $12.0M in opening weekend,20,50.0,Jan/17/2013 22:52:40
