market id,market symbol,market name,trade quantity,trade price,date/time [utc]
750793,CRAZY.STUPID.LOVE.+$18.0M,Crazy, Stupid, Love to gross OVER $18.0M in opening weekend,1,55.0,Jul/27/2011 13:27:14
