market id,market symbol,market name,trade quantity,trade price,date/time [utc]
750794,CRAZY.STUPID.LOVE.+$20.0M,Crazy, Stupid, Love to gross OVER $20.0M in opening weekend,1,30.0,Jul/27/2011 13:27:52
