market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
750790,CRAZY.STUPID.LOVE.+$12.0M,Crazy, Stupid, Love to gross OVER $12.0M in opening weekend,2011-07-25,0.0,0.0,0.0,0.0,0,0,0.0,0.0
750790,CRAZY.STUPID.LOVE.+$12.0M,Crazy, Stupid, Love to gross OVER $12.0M in opening weekend,2011-07-26,70.0,70.0,70.0,70.0,1,1,70.0,70.0
750790,CRAZY.STUPID.LOVE.+$12.0M,Crazy, Stupid, Love to gross OVER $12.0M in opening weekend,2011-07-27,0.0,0.0,0.0,70.0,1,0,70.0,70.0
750790,CRAZY.STUPID.LOVE.+$12.0M,Crazy, Stupid, Love to gross OVER $12.0M in opening weekend,2011-07-28,0.0,0.0,0.0,70.0,1,0,70.0,70.0
750790,CRAZY.STUPID.LOVE.+$12.0M,Crazy, Stupid, Love to gross OVER $12.0M in opening weekend,2011-07-29,0.0,0.0,0.0,70.0,1,0,70.0,70.0
750790,CRAZY.STUPID.LOVE.+$12.0M,Crazy, Stupid, Love to gross OVER $12.0M in opening weekend,2011-07-30,0.0,0.0,0.0,70.0,1,0,70.0,70.0
750790,CRAZY.STUPID.LOVE.+$12.0M,Crazy, Stupid, Love to gross OVER $12.0M in opening weekend,2011-07-31,0.0,0.0,0.0,70.0,1,0,70.0,70.0
750790,CRAZY.STUPID.LOVE.+$12.0M,Crazy, Stupid, Love to gross OVER $12.0M in opening weekend,2011-08-01,0.0,0.0,0.0,70.0,1,0,70.0,70.0
