market id,market symbol,market name,trade quantity,trade price,date/time [utc]
661857,BEST.PIC.SYNECHDOCHE,NY,Synechdoche, New York  to Win the Oscar,1,5.0,Dec/16/2008 20:03:00
661857,BEST.PIC.SYNECHDOCHE,NY,Synechdoche, New York  to Win the Oscar,1,4.8,Jan/01/2009 01:14:51
661857,BEST.PIC.SYNECHDOCHE,NY,Synechdoche, New York  to Win the Oscar,1,3.1,Jan/01/2009 14:55:04
661857,BEST.PIC.SYNECHDOCHE,NY,Synechdoche, New York  to Win the Oscar,1,3.0,Jan/01/2009 14:59:21
661857,BEST.PIC.SYNECHDOCHE,NY,Synechdoche, New York  to Win the Oscar,1,3.0,Jan/02/2009 14:54:30
661857,BEST.PIC.SYNECHDOCHE,NY,Synechdoche, New York  to Win the Oscar,1,1.4,Jan/02/2009 19:46:04
661857,BEST.PIC.SYNECHDOCHE,NY,Synechdoche, New York  to Win the Oscar,1,1.1,Jan/09/2009 16:37:07
