market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-02-24,0.0,0.0,0.0,78.0,0,0,0.0,0.0
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-02-25,78.0,78.0,78.0,78.0,20,20,78.0,78.0
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-02-26,0.0,0.0,0.0,78.0,20,0,78.0,78.0
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-02-27,77.7,77.7,77.7,77.7,30,10,78.0,77.7
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-02-28,0.0,0.0,0.0,77.7,30,0,78.0,77.7
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-01,0.0,0.0,0.0,77.7,30,0,78.0,77.7
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-02,75.5,76.4,75.5,77.7,60,60,78.0,75.5
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-03,0.0,0.0,0.0,77.7,60,0,78.0,75.5
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-04,79.0,79.0,72.0,77.7,80,21,79.0,72.0
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-05,0.0,0.0,0.0,72.0,80,0,79.0,72.0
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-06,76.0,76.0,70.0,73.0,90,30,79.0,70.0
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-07,0.0,0.0,0.0,73.0,90,0,79.0,70.0
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-08,76.0,76.0,76.0,73.0,90,3,79.0,70.0
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-09,76.0,76.0,69.2,69.2,100,11,79.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-10,0.0,0.0,0.0,69.2,100,0,79.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-11,74.2,74.2,73.8,69.2,50,50,79.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-12,74.5,76.0,74.5,74.5,45,30,79.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-13,77.0,77.0,77.0,77.0,45,20,79.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-14,83.0,83.0,83.0,77.0,45,10,83.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-15,0.0,0.0,0.0,77.0,45,0,83.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-16,0.0,0.0,0.0,77.0,45,0,83.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-17,0.0,0.0,0.0,77.0,45,0,83.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-18,0.0,0.0,0.0,77.0,45,0,83.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-19,0.0,0.0,0.0,77.0,45,0,83.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-20,0.0,0.0,0.0,77.0,45,0,83.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-21,0.0,0.0,0.0,77.0,45,0,83.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-22,0.0,0.0,0.0,77.0,45,0,83.0,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-23,83.1,83.1,83.1,77.0,46,1,83.1,69.2
337693,MX06.GOVERN.EBRARD,Marcelo Ebrard to Win,2006-03-24,0.0,0.0,0.0,77.0,46,0,83.1,69.2
