market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-11-30,0.0,0.0,0.0,0.0,0,0,0.0,0.0
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-11-30,0.0,0.0,0.0,0.0,0,0,0.0,0.0
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-12-01,0.0,0.0,0.0,0.0,0,0,0.0,0.0
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-12-01,0.0,0.0,0.0,0.0,0,0,0.0,0.0
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-12-02,65.0,65.0,65.0,65.0,1,1,65.0,65.0
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-12-02,65.0,65.0,65.0,65.0,1,1,65.0,65.0
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-12-03,0.0,0.0,0.0,65.0,1,0,65.0,65.0
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-12-03,0.0,0.0,0.0,65.0,1,0,65.0,65.0
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-12-04,0.0,0.0,0.0,65.0,1,0,65.0,65.0
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-12-05,0.0,0.0,0.0,65.0,1,0,65.0,65.0
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-12-06,0.0,0.0,0.0,65.0,1,0,65.0,65.0
703605,BROTHERS.+$6.0M,Brothers to gross OVER $6.0M in opening weekend,2009-12-07,0.0,0.0,0.0,65.0,1,0,65.0,65.0
