market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-20,0.0,0.0,0.0,15.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-21,0.0,0.0,0.0,14.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-22,0.0,0.0,0.0,14.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-23,0.0,0.0,0.0,14.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-24,0.0,0.0,0.0,14.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-25,0.0,0.0,0.0,14.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-26,0.0,0.0,0.0,14.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-27,0.0,0.0,0.0,14.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-28,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-29,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-30,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2004-12-31,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-01,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-02,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-03,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-04,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-05,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-06,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-07,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-08,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-09,0.0,0.0,0.0,11.0,0,0,0.0,0.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-10,10.1,10.1,10.1,5.0,2,2,10.1,10.1
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-11,0.0,0.0,0.0,5.0,2,0,10.1,10.1
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-12,0.0,0.0,0.0,7.0,2,0,10.1,10.1
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-13,0.0,0.0,0.0,7.0,2,0,10.1,10.1
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-14,0.0,0.0,0.0,3.0,2,0,10.1,10.1
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-15,11.0,11.0,11.0,6.0,0,2,11.0,10.0
191834,GG.ACTOR.M/C.GIAMATT,Paul Giamatti to Win Best Actor Award (Musical/Comedy),2005-01-15,11.0,11.0,10.0,3.0,7,7,11.0,10.0
