market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-11,0.0,0.0,0.0,50.0,0,0,0.0,0.0
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-12,0.0,0.0,0.0,50.0,0,0,0.0,0.0
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-13,0.0,0.0,0.0,50.0,0,0,0.0,0.0
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-14,0.0,0.0,0.0,50.0,0,0,0.0,0.0
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-15,0.0,0.0,0.0,50.0,0,0,0.0,0.0
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-16,39.5,40.0,39.5,50.0,15,15,40.0,39.5
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-17,0.0,0.0,0.0,41.0,15,0,40.0,39.5
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-18,0.0,0.0,0.0,41.0,15,0,40.0,39.5
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-19,0.0,0.0,0.0,41.0,15,0,40.0,39.5
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-20,0.0,0.0,0.0,41.0,15,0,40.0,39.5
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-21,0.0,0.0,0.0,41.0,15,0,40.0,39.5
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-22,0.0,0.0,0.0,41.0,15,0,40.0,39.5
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-23,0.0,0.0,0.0,41.0,15,0,40.0,39.5
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-24,0.0,0.0,0.0,41.0,15,0,40.0,39.5
306304,LOST.16NOV.OVER18.5M,Total Viewers for Lost to be ON or OVER 18.5M,2005-11-25,0.0,0.0,0.0,41.0,15,0,40.0,39.5
