market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-14,0.0,0.0,0.0,0.0,0,0,0.0,0.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-15,30.0,30.0,30.0,30.0,1,1,30.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-16,0.0,0.0,0.0,30.0,1,0,30.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-17,30.0,30.0,30.0,30.0,5,4,30.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-18,30.0,30.0,30.0,30.0,20,15,30.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-19,0.0,0.0,0.0,30.0,20,0,30.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-20,0.0,0.0,0.0,30.0,20,0,30.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-21,0.0,0.0,0.0,30.0,20,0,30.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-22,0.0,0.0,0.0,30.0,20,0,30.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-23,40.0,40.0,40.0,40.0,30,10,40.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-24,39.9,39.9,38.0,38.0,35,12,40.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-25,50.0,51.0,41.0,50.1,71,36,51.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-26,50.1,50.1,50.0,50.0,90,19,51.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-27,0.0,0.0,0.0,50.0,90,0,51.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-28,54.7,54.7,50.0,50.0,93,5,54.7,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-29,53.9,54.0,53.6,54.0,98,29,54.7,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-30,52.0,59.5,52.0,59.5,126,28,59.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-07-31,53.0,53.0,53.0,53.0,126,20,59.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-01,0.0,0.0,0.0,53.0,126,0,59.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-02,0.0,0.0,0.0,53.0,126,0,59.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-03,54.0,54.0,54.0,54.0,127,1,59.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-04,58.9,64.5,58.9,64.5,131,9,64.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-05,63.0,63.0,55.0,63.0,273,165,64.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-06,63.0,63.0,63.0,63.0,312,39,64.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-07,55.0,55.0,55.0,55.0,312,1,64.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-08,0.0,0.0,0.0,55.0,312,0,64.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-09,0.0,0.0,0.0,55.0,312,0,64.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-10,0.0,0.0,0.0,55.0,312,0,64.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-11,65.0,65.0,62.2,65.0,356,45,65.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-12,0.0,0.0,0.0,65.0,356,0,65.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-13,66.0,66.0,65.0,65.0,431,75,66.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-14,0.0,0.0,0.0,65.0,431,0,66.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-15,64.9,64.9,64.9,64.9,431,1,66.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-16,65.0,65.0,64.8,65.0,447,20,66.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-17,56.0,56.0,56.0,56.0,447,27,66.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-18,0.0,0.0,0.0,56.0,447,0,66.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-19,65.0,90.0,65.0,90.0,528,133,90.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-20,90.0,90.5,90.0,90.0,596,68,90.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-21,0.0,0.0,0.0,90.0,596,0,90.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-22,0.0,0.0,0.0,90.0,596,0,90.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-23,80.0,81.0,80.0,80.0,716,120,90.5,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-24,90.0,95.0,90.0,95.0,908,192,95.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-25,96.0,96.0,89.0,89.0,1005,106,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-26,0.0,0.0,0.0,89.0,1005,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-27,94.9,95.0,94.9,95.0,1004,20,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-28,87.0,87.0,87.0,87.0,1004,66,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-29,90.0,90.0,89.9,90.0,1014,11,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-30,90.0,90.0,90.0,90.0,1034,20,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-08-31,86.0,87.0,85.0,85.0,1064,50,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-01,0.0,0.0,0.0,85.0,1064,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-02,80.0,80.0,80.0,80.0,1084,20,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-03,0.0,0.0,0.0,80.0,1084,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-04,0.0,0.0,0.0,80.0,1084,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-05,0.0,0.0,0.0,80.0,1084,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-06,83.0,83.0,82.3,83.0,545,585,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-07,0.0,0.0,0.0,83.0,545,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-08,85.0,85.9,85.0,85.9,565,21,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-09,0.0,0.0,0.0,85.9,565,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-10,0.0,0.0,0.0,85.9,565,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-11,0.0,0.0,0.0,85.9,565,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-12,0.0,0.0,0.0,85.9,565,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-13,0.0,0.0,0.0,85.9,565,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-14,87.0,87.0,86.0,86.0,548,19,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-15,0.0,0.0,0.0,86.0,548,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-16,0.0,0.0,0.0,86.0,548,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-17,0.0,0.0,0.0,86.0,548,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-18,0.0,0.0,0.0,86.0,548,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-19,0.0,0.0,0.0,86.0,548,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-20,0.0,0.0,0.0,86.0,548,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-21,0.0,0.0,0.0,86.0,548,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-22,83.0,83.0,83.0,83.0,545,3,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-23,0.0,0.0,0.0,83.0,545,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-24,0.0,0.0,0.0,83.0,545,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-25,0.0,0.0,0.0,83.0,545,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-26,83.5,85.0,80.0,80.0,545,85,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-27,0.0,0.0,0.0,80.0,545,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-28,0.0,0.0,0.0,80.0,545,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-29,82.0,82.0,82.0,82.0,595,50,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-30,0.0,0.0,0.0,82.0,595,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-01,0.0,0.0,0.0,82.0,595,0,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-02,85.0,85.0,80.0,80.0,595,20,96.0,30.0
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-03,0.0,0.0,0.0,80.0,595,0,96.0,30.0
