market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-06,73.3,73.3,73.3,73.3,4529,4,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-07,73.3,79.0,73.1,79.0,4532,65,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-08,74.1,80.1,74.0,80.0,3340,1297,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-09,80.0,82.0,80.0,80.0,3306,58,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-10,80.0,80.5,80.0,80.5,3306,15,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-11,80.0,80.1,76.0,76.0,3268,46,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-12,0.0,0.0,0.0,76.0,3268,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-13,0.0,0.0,0.0,76.0,3268,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-14,75.0,76.0,75.0,75.0,3243,25,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-15,75.0,75.0,75.0,75.0,3243,1,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-16,80.0,80.1,77.9,80.0,3219,50,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-17,75.1,80.0,75.1,80.0,3187,78,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-18,80.0,80.0,79.5,80.0,3147,45,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-19,75.1,76.2,75.1,75.1,3156,10,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-20,75.0,75.1,73.1,73.1,3188,33,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-21,66.0,70.0,65.0,65.0,3188,72,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-22,60.0,65.0,60.0,65.0,3174,16,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-23,0.0,0.0,0.0,65.0,3174,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-24,0.0,0.0,0.0,65.0,3174,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-25,0.0,0.0,0.0,65.0,3174,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-26,70.0,70.1,67.0,67.0,3184,94,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-27,66.5,70.0,66.5,70.0,3144,84,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-28,67.1,72.9,67.0,67.0,3142,26,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-29,65.0,67.0,65.0,67.0,3208,180,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-09-30,65.0,65.0,64.9,65.0,3204,31,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-01,66.9,67.0,66.9,67.0,3204,3,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-02,61.0,62.0,60.0,60.0,3175,64,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-03,55.0,58.0,55.0,58.0,3176,3,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-04,58.0,58.0,58.0,58.0,3179,3,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-05,0.0,0.0,0.0,58.0,3179,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-06,58.0,58.0,58.0,58.0,3180,5,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-07,58.0,58.0,58.0,58.0,3182,2,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-08,65.0,67.0,53.0,53.0,3224,44,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-09,60.0,60.5,60.0,60.5,3234,15,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-10,60.0,64.9,54.0,64.9,3248,47,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-11,65.0,65.0,64.9,65.0,3291,43,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-12,65.0,65.0,60.0,60.0,3367,106,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-13,60.0,60.0,60.0,60.0,3391,25,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-14,64.9,64.9,64.9,64.9,3391,1,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-15,64.9,64.9,64.9,64.9,3390,1,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-16,64.9,64.9,64.9,64.9,3390,1,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-17,65.0,65.0,64.9,65.0,3409,20,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-18,0.0,0.0,0.0,65.0,3409,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-19,60.0,60.0,60.0,60.0,3421,13,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-20,60.5,60.5,55.0,55.0,3433,33,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-21,0.0,0.0,0.0,55.0,3433,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-22,0.0,0.0,0.0,55.0,3433,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-23,56.1,56.1,56.1,56.1,3439,6,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-24,0.0,0.0,0.0,56.1,3439,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-25,56.1,56.1,56.1,56.1,3459,20,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-26,56.0,56.1,50.0,50.0,3460,37,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-27,45.0,45.5,40.5,40.5,3467,16,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-28,0.0,0.0,0.0,40.5,3467,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-29,42.0,56.0,42.0,56.0,3468,110,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-30,41.0,41.1,41.0,41.0,3468,10,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-10-31,0.0,0.0,0.0,41.0,3468,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-01,0.0,0.0,0.0,41.0,3468,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-02,45.9,50.0,45.9,45.9,3499,32,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-03,50.0,50.0,49.9,50.0,3515,16,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-04,49.9,50.0,45.1,45.1,3567,52,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-05,46.0,46.0,43.0,43.0,3608,43,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-06,0.0,0.0,0.0,43.0,3608,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-07,43.0,43.0,43.0,43.0,3613,5,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-08,0.0,0.0,0.0,43.0,3613,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-09,44.0,44.0,35.0,35.0,3616,57,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-10,35.9,35.9,35.9,35.9,3619,3,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-11,0.0,0.0,0.0,35.9,3619,0,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-12,31.0,31.0,25.0,25.0,3620,6,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-13,25.3,25.3,25.3,25.3,3619,1,95.0,20.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-14,25.1,25.1,12.0,12.0,3584,86,95.0,12.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-15,0.0,0.0,0.0,12.0,3584,0,95.0,12.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-16,16.0,17.0,16.0,17.0,3592,11,95.0,12.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-17,17.9,18.0,17.2,18.0,3582,13,95.0,12.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-18,18.0,18.0,18.0,18.0,3582,20,95.0,12.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-19,24.0,36.0,9.9,18.0,3594,100,95.0,9.9
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-20,18.0,18.0,18.0,18.0,3608,15,95.0,9.9
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-21,13.0,13.1,1.0,9.9,3577,32,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-22,12.9,30.0,7.0,7.0,3552,29,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-23,7.0,8.9,7.0,8.9,3537,17,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-24,2.0,2.0,2.0,2.0,3537,5,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-25,0.0,0.0,0.0,2.0,3537,0,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-26,0.0,0.0,0.0,2.0,3537,0,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-27,0.0,0.0,0.0,2.0,3537,0,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-28,5.9,5.9,5.9,5.9,3537,1,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-29,6.0,6.0,5.0,5.0,3534,4,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-30,5.0,5.1,4.5,4.5,3527,12,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-11-30,5.0,5.1,4.5,4.5,3527,12,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-12-01,4.5,4.5,4.0,4.0,3487,51,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-12-01,4.5,4.5,4.0,4.0,3487,51,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-12-02,0.0,0.0,0.0,4.0,3487,0,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-12-02,0.0,0.0,0.0,4.0,3487,0,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-12-03,3.4,4.9,3.4,4.9,3455,34,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-12-03,3.4,4.9,3.4,4.9,3455,34,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-12-04,3.5,4.8,3.1,4.8,3380,81,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-12-05,0.0,0.0,0.0,4.8,3380,0,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-12-06,0.0,0.0,0.0,4.8,3380,0,95.0,1.0
687199,JACKSON.MURDER.DEC09,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,2009-12-07,0.0,0.0,0.0,4.8,3380,0,95.0,1.0
