market id,market symbol,market name,trade quantity,trade price,date/time [utc]
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,30.0,Jul/15/2009 08:37:53
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,4,30.0,Jul/17/2009 22:06:57
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,3,30.0,Jul/18/2009 14:26:56
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,12,30.0,Jul/18/2009 20:21:31
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,10,40.0,Jul/24/2009 05:05:11
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,39.9,Jul/24/2009 18:41:38
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,7,38.0,Jul/24/2009 22:33:04
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,38.0,Jul/25/2009 00:24:33
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,38.0,Jul/25/2009 03:02:52
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,38.0,Jul/25/2009 03:19:40
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,38.0,Jul/25/2009 03:46:27
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,20,50.0,Jul/25/2009 08:05:30
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,44.9,Jul/25/2009 08:05:30
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,44.8,Jul/25/2009 08:05:30
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,44.7,Jul/25/2009 08:05:30
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,44.6,Jul/25/2009 08:05:30
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,44.5,Jul/25/2009 08:05:30
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,41.0,Jul/25/2009 12:37:28
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,51.0,Jul/25/2009 15:53:58
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,49.0,Jul/25/2009 16:42:36
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,47.0,Jul/25/2009 18:15:02
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,50.0,Jul/25/2009 21:39:41
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,51.0,Jul/25/2009 21:59:06
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,50.0,Jul/26/2009 00:43:16
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,50.0,Jul/26/2009 01:06:44
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,50.1,Jul/26/2009 03:56:13
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,50.1,Jul/26/2009 05:14:11
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,50.1,Jul/26/2009 05:16:34
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,50.1,Jul/26/2009 13:37:05
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,50.1,Jul/26/2009 14:08:32
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,50.0,Jul/26/2009 15:26:05
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,50.0,Jul/26/2009 15:44:06
687200,JACKSON.MURDER.DEC10,Person(s) to be charged with manslaughter, homicide or other unlawful killing of Michael Jackson.,1,50.0,Jul/26/2009 16:16:55
