market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-08,0.0,0.0,0.0,14.5,205,0,17.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-09,17.0,17.0,14.2,14.5,302,103,17.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-10,14.2,14.2,14.2,14.5,307,5,17.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-11,15.0,21.0,15.0,15.0,495,377,21.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-12,24.4,25.0,24.4,25.0,570,132,25.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-13,25.0,25.0,25.0,24.0,573,3,25.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-14,0.0,0.0,0.0,24.0,573,0,25.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-15,23.8,23.8,23.8,23.8,572,1,25.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-16,23.9,23.9,23.9,25.0,570,2,25.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-17,0.0,0.0,0.0,25.0,570,0,25.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-18,24.0,24.0,24.0,24.0,570,5,25.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-19,24.2,24.2,24.2,24.0,567,5,25.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-20,0.0,0.0,0.0,24.0,567,0,25.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-21,23.5,23.5,23.5,24.5,567,7,25.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-22,25.1,25.1,25.1,25.1,567,1,25.1,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-23,0.0,0.0,0.0,25.1,567,0,25.1,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-24,0.0,0.0,0.0,25.1,567,0,25.1,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-25,24.0,24.0,24.0,24.0,567,5,25.1,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-26,28.0,31.0,25.0,24.0,761,205,31.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-27,30.0,30.6,30.0,30.5,669,106,31.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-28,0.0,0.0,0.0,27.0,669,0,31.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-29,27.0,27.6,27.0,28.0,589,84,31.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-30,30.0,30.0,25.0,28.0,688,104,31.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-08-31,32.9,33.0,32.9,31.0,706,18,33.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-01,0.0,0.0,0.0,32.0,706,0,33.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-02,0.0,0.0,0.0,32.0,706,0,33.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-03,34.9,34.9,34.9,34.9,707,3,34.9,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-04,35.0,35.0,35.0,35.0,709,2,35.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-05,0.0,0.0,0.0,33.0,709,0,35.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-06,0.0,0.0,0.0,34.0,709,0,35.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-07,35.0,35.0,35.0,35.0,709,14,35.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-08,0.0,0.0,0.0,35.0,709,0,35.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-09,37.0,37.0,34.6,36.0,711,7,37.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-10,0.0,0.0,0.0,36.0,711,0,37.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-11,38.0,38.0,38.0,36.0,712,1,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-12,0.0,0.0,0.0,36.0,712,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-13,38.0,38.0,38.0,36.0,714,2,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-14,0.0,0.0,0.0,36.0,714,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-15,38.0,38.0,38.0,36.0,715,1,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-16,0.0,0.0,0.0,36.0,715,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-17,33.7,37.9,33.7,36.0,716,3,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-18,0.0,0.0,0.0,36.0,716,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-19,0.0,0.0,0.0,36.0,716,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-20,37.9,37.9,37.9,36.0,720,4,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-21,33.0,34.0,33.0,33.0,722,107,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-22,34.0,34.0,34.0,33.0,725,3,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-23,34.0,34.0,34.0,33.0,820,95,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-24,33.0,33.0,33.0,33.0,819,1,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-25,0.0,0.0,0.0,34.0,819,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-26,38.0,38.0,38.0,34.0,822,3,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-27,38.0,38.0,38.0,36.0,823,1,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-28,0.0,0.0,0.0,36.0,823,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-29,0.0,0.0,0.0,36.0,823,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-09-30,0.0,0.0,0.0,36.0,823,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-01,30.0,32.0,30.0,34.0,843,120,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-02,0.0,0.0,0.0,34.0,843,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-03,0.0,0.0,0.0,29.0,843,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-04,31.0,31.0,31.0,30.0,846,3,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-05,31.0,31.0,29.0,29.0,851,5,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-06,31.0,31.0,26.0,26.0,853,4,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-07,0.0,0.0,0.0,26.0,853,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-08,26.0,31.0,26.0,28.0,854,5,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-09,0.0,0.0,0.0,28.0,854,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-10,31.0,31.0,31.0,28.5,859,5,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-11,26.0,26.0,26.0,28.5,859,51,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-12,0.0,0.0,0.0,28.0,859,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-13,30.0,30.0,30.0,28.0,862,3,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-14,30.0,30.0,30.0,28.0,869,7,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-15,30.0,30.0,26.0,27.0,895,37,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-16,0.0,0.0,0.0,27.5,895,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-17,29.0,29.0,29.0,28.0,896,1,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-18,0.0,0.0,0.0,28.0,896,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-19,26.0,27.0,26.0,28.5,900,4,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-20,0.0,0.0,0.0,26.0,900,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-21,0.0,0.0,0.0,28.0,900,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-22,30.0,32.0,30.0,30.0,937,37,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-23,35.0,35.0,35.0,32.5,940,3,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-24,0.0,0.0,0.0,32.5,940,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-25,35.0,35.0,30.0,32.5,941,52,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-26,0.0,0.0,0.0,30.0,941,0,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-27,33.0,33.0,30.0,32.5,956,18,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-28,35.0,35.0,30.0,32.0,961,7,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-29,32.0,35.0,31.0,32.5,975,14,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-30,30.0,30.0,30.0,32.5,975,38,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-10-31,32.5,32.5,26.0,28.5,979,114,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-11-01,26.0,27.0,18.0,16.0,1002,294,38.0,10.0
148927,BUSH.GREATPLAINS,Pres George W Bush to Win IA,KS,MN,NE,ND,OK,SD & TX,2004-11-02,23.0,23.0,14.0,0.0,1045,163,38.0,10.0
