market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-08-27,50.0,50.0,50.0,52.0,1233,30,50.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-08-28,0.0,0.0,0.0,51.0,1233,0,50.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-08-29,0.0,0.0,0.0,51.0,1233,0,50.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-08-30,0.0,0.0,0.0,51.0,1233,0,50.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-08-31,50.0,52.7,49.9,47.0,1218,85,52.7,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-01,0.0,0.0,0.0,52.0,1218,0,52.7,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-02,53.0,53.0,53.0,52.0,1218,2,53.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-03,53.4,53.4,53.4,52.0,1219,1,53.4,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-04,0.0,0.0,0.0,52.0,1219,0,53.4,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-05,56.5,56.5,56.5,55.0,1220,1,56.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-06,0.0,0.0,0.0,55.0,1220,0,56.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-07,53.0,53.0,53.0,55.0,1122,98,56.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-08,0.0,0.0,0.0,55.0,1122,0,56.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-09,0.0,0.0,0.0,55.0,1122,0,56.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-10,52.0,52.4,52.0,52.0,1113,9,56.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-11,55.0,55.0,55.0,52.0,1112,1,56.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-12,55.9,55.9,55.9,56.2,1112,5,56.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-13,55.2,55.2,55.2,55.2,1112,5,56.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-14,56.4,56.4,55.0,56.4,1018,110,56.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-15,56.4,59.9,56.4,56.4,748,419,59.9,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-16,55.0,58.0,55.0,55.0,498,250,59.9,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-17,0.0,0.0,0.0,55.0,498,0,59.9,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-18,0.0,0.0,0.0,55.0,498,0,59.9,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-19,0.0,0.0,0.0,55.0,498,0,59.9,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-20,55.0,55.6,55.0,55.0,488,185,59.9,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-21,56.0,56.0,55.6,56.0,444,133,59.9,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-22,60.0,60.0,59.7,58.0,454,10,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-23,59.9,59.9,59.9,59.9,454,5,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-24,0.0,0.0,0.0,59.9,454,0,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-25,0.0,0.0,0.0,59.9,454,0,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-26,60.0,60.0,56.3,58.0,501,52,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-27,60.0,60.0,60.0,59.0,502,1,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-28,55.0,55.0,55.0,55.0,502,50,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-29,0.0,0.0,0.0,56.0,502,0,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-09-30,60.0,60.0,60.0,62.0,502,10,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-01,0.0,0.0,0.0,62.0,502,0,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-02,0.0,0.0,0.0,62.0,502,0,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-03,60.0,60.0,60.0,62.0,502,90,60.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-04,60.3,60.3,56.0,60.3,503,19,60.3,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-05,60.3,60.3,60.3,60.3,505,2,60.3,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-06,59.3,59.3,56.0,56.0,511,6,60.3,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-07,56.0,56.0,56.0,56.0,511,93,60.3,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-08,52.0,52.0,52.0,53.5,511,82,60.3,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-09,53.3,54.0,53.3,54.0,525,114,60.3,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-10,56.3,58.0,56.3,55.5,535,47,60.3,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-11,53.0,53.4,53.0,54.5,575,50,60.3,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-12,56.0,57.0,56.0,56.0,577,88,60.3,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-13,57.0,57.0,57.0,55.5,577,28,60.3,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-14,58.0,61.0,58.0,61.5,508,200,61.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-15,0.0,0.0,0.0,61.5,508,0,61.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-16,59.0,59.1,59.0,54.5,559,51,61.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-17,0.0,0.0,0.0,57.6,559,0,61.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-18,56.0,60.0,56.0,58.0,558,2,61.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-19,60.0,60.0,60.0,58.0,558,7,61.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-20,0.0,0.0,0.0,57.5,558,0,61.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-21,56.1,60.0,56.1,57.5,600,93,61.0,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-22,62.5,62.5,59.8,62.0,595,18,62.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-23,60.0,60.3,60.0,60.7,598,50,62.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-24,60.0,61.0,58.9,59.0,633,161,62.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-25,57.0,57.0,57.0,58.5,633,25,62.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-26,0.0,0.0,0.0,58.5,633,0,62.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-27,57.0,59.0,57.0,58.0,643,30,62.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-28,61.5,61.5,53.0,56.5,817,177,62.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-29,58.0,58.0,58.0,55.6,817,2,62.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-30,0.0,0.0,0.0,56.5,817,0,62.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-10-31,55.0,55.0,54.5,55.5,836,25,62.5,15.0
148923,BUSH.SOUTH,Pres George W Bush to Win SC,MS,FL,AL,GA,LA,TX,VA,AR,NC & TN,2004-11-01,54.0,57.0,53.0,54.5,860,85,62.5,15.0
