market id,market symbol,market name,trade quantity,trade price,date/time [utc]
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,51.6,Aug/22/2004 15:13:51
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,54.0,Aug/27/2004 17:45:59
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,56.7,Aug/28/2004 18:09:13
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,45,57.0,Aug/28/2004 18:09:13
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,9,57.0,Sep/02/2004 17:51:07
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,4,53.0,Sep/03/2004 17:36:45
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,55.3,Sep/04/2004 03:25:04
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,6,52.1,Sep/10/2004 05:53:12
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,3,52.0,Sep/10/2004 05:53:12
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,50.2,Sep/12/2004 00:30:26
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,50.2,Sep/13/2004 11:49:40
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,54.6,Sep/13/2004 22:18:25
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,50.2,Sep/14/2004 05:08:20
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,50.2,Sep/15/2004 00:15:53
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,55.0,Sep/15/2004 02:40:26
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,50.2,Sep/15/2004 12:25:56
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,53.3,Sep/15/2004 23:04:02
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,55.0,Sep/15/2004 23:39:30
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,50.2,Sep/16/2004 18:34:08
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,8,50.2,Sep/16/2004 19:58:10
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,50.1,Sep/17/2004 19:13:57
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,6,50.0,Sep/17/2004 19:13:57
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,6,50.0,Sep/17/2004 19:13:57
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,45.0,Sep/19/2004 03:07:23
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,45.0,Sep/19/2004 03:08:03
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,45.0,Sep/20/2004 03:53:25
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,66,45.0,Sep/20/2004 22:50:03
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,100,42.0,Sep/21/2004 18:15:01
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,39.0,Sep/21/2004 20:25:22
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,37.0,Sep/21/2004 20:25:54
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,40.0,Sep/25/2004 23:36:41
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,95,40.0,Sep/27/2004 23:57:38
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,44.0,Sep/28/2004 01:29:47
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,15,40.0,Sep/30/2004 18:02:27
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,40.1,Sep/30/2004 18:02:27
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,3,40.1,Sep/30/2004 18:02:27
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,15,43.9,Oct/01/2004 17:16:15
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,45.9,Oct/01/2004 18:52:03
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,47.0,Oct/05/2004 05:17:32
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,92,45.0,Oct/05/2004 05:20:31
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,47.0,Oct/06/2004 17:34:50
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,45.0,Oct/06/2004 19:16:31
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,47.0,Oct/06/2004 21:08:25
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,47.0,Oct/06/2004 21:08:44
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,47.0,Oct/09/2004 17:05:17
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,47.0,Oct/09/2004 17:05:39
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,78,47.0,Oct/10/2004 01:22:25
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,46.9,Oct/10/2004 21:26:48
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,14,46.9,Oct/11/2004 03:44:21
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,46.0,Oct/11/2004 15:57:37
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,23,46.0,Oct/12/2004 02:12:43
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,3,46.0,Oct/12/2004 03:17:25
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,49.0,Oct/14/2004 05:35:56
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,48.5,Oct/14/2004 20:08:14
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,12,50.9,Oct/14/2004 21:11:24
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,24,48.6,Oct/15/2004 01:38:19
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,8,46.0,Oct/15/2004 01:39:12
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,58,46.0,Oct/15/2004 01:50:29
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,7,46.0,Oct/15/2004 01:50:52
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,50.9,Oct/15/2004 01:52:57
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,95,51.0,Oct/15/2004 01:54:27
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,51.0,Oct/15/2004 01:54:52
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,60.0,Oct/15/2004 01:55:13
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,56.0,Oct/15/2004 14:05:30
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,51.0,Oct/15/2004 15:12:23
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,3,55.0,Oct/15/2004 17:25:49
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,66,56.0,Oct/16/2004 00:25:55
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,56.0,Oct/16/2004 02:38:16
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,8,56.0,Oct/16/2004 14:38:14
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,52.0,Oct/16/2004 20:21:01
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,52.0,Oct/16/2004 21:04:34
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,56.0,Oct/17/2004 15:22:39
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,55.5,Oct/17/2004 15:22:39
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,12,56.0,Oct/17/2004 15:23:29
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,12,51.0,Oct/17/2004 15:24:02
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,6,56.0,Oct/17/2004 19:12:28
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,55.0,Oct/19/2004 00:02:25
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,95,55.0,Oct/19/2004 07:11:54
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,13,58.0,Oct/19/2004 14:23:11
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,7,58.0,Oct/19/2004 14:27:03
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,4,58.0,Oct/19/2004 14:59:42
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,53.0,Oct/20/2004 00:47:26
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,58.0,Oct/20/2004 16:23:31
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,58.0,Oct/20/2004 19:25:57
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,57.9,Oct/21/2004 11:47:51
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,15,57.9,Oct/21/2004 18:00:16
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,20,53.5,Oct/22/2004 18:19:09
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,53.6,Oct/22/2004 18:19:09
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,4,53.5,Oct/22/2004 23:13:12
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,38,55.0,Oct/23/2004 00:01:37
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,55.0,Oct/23/2004 14:22:55
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,6,55.0,Oct/24/2004 11:16:10
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,50.1,Oct/24/2004 22:18:03
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,15,55.0,Oct/25/2004 15:25:32
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,15,55.0,Oct/25/2004 16:03:57
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,55.0,Oct/25/2004 16:23:51
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,7,55.0,Oct/25/2004 22:55:46
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,13,55.0,Oct/26/2004 02:41:25
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,56.0,Oct/26/2004 02:51:59
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,15,59.0,Oct/26/2004 15:49:43
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,59.0,Oct/26/2004 17:56:06
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,30,59.0,Oct/26/2004 18:33:37
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,62.0,Oct/26/2004 20:40:00
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,30,65.0,Oct/27/2004 01:47:56
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,64.0,Oct/27/2004 01:57:53
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,18,62.5,Oct/27/2004 14:15:32
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,19,60.0,Oct/27/2004 14:27:47
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,81,60.0,Oct/27/2004 16:39:30
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,50.0,Oct/27/2004 20:43:43
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,35,57.0,Oct/28/2004 11:47:53
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,37,57.0,Oct/28/2004 18:10:02
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,62.0,Oct/28/2004 20:58:26
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,13,62.0,Oct/29/2004 04:27:52
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,60.0,Oct/29/2004 13:25:31
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,85,62.0,Oct/29/2004 14:45:00
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,65.0,Oct/29/2004 21:26:23
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,39,65.0,Oct/29/2004 21:33:57
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,26,65.0,Oct/29/2004 21:33:57
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,35,65.0,Oct/29/2004 22:54:01
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,15,65.0,Oct/29/2004 23:01:26
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,64.0,Oct/30/2004 16:55:56
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,15,64.0,Oct/30/2004 17:56:17
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,64.0,Oct/30/2004 19:00:10
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,5,64.0,Oct/30/2004 19:03:27
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,4,64.9,Oct/30/2004 20:00:28
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,100,69.0,Oct/30/2004 20:00:28
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,15,68.0,Oct/31/2004 01:17:01
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,68.0,Oct/31/2004 01:38:56
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,68.0,Oct/31/2004 01:41:25
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,68.0,Oct/31/2004 01:47:12
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,15,68.0,Oct/31/2004 02:27:58
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,40,68.0,Oct/31/2004 02:29:30
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,65.0,Oct/31/2004 15:46:09
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,64.0,Oct/31/2004 16:07:24
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,3,64.0,Oct/31/2004 16:16:38
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,64.0,Oct/31/2004 16:49:38
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,29,65.5,Oct/31/2004 17:29:33
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,66.5,Oct/31/2004 22:11:05
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,69.0,Nov/01/2004 15:41:07
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,85,64.0,Nov/01/2004 16:52:16
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,4,64.1,Nov/01/2004 17:14:50
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,6,64.0,Nov/01/2004 17:14:50
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,64.0,Nov/01/2004 20:49:19
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,1,66.0,Nov/01/2004 22:08:06
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,60,66.0,Nov/01/2004 22:19:07
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,8,66.0,Nov/01/2004 23:25:03
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,31,66.0,Nov/01/2004 23:31:48
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,6,70.0,Nov/02/2004 02:23:20
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,10,70.0,Nov/02/2004 02:31:25
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,6,70.0,Nov/02/2004 04:02:02
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,19,70.0,Nov/02/2004 04:43:03
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2,70.0,Nov/02/2004 05:22:38
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,17,70.0,Nov/02/2004 05:23:15
