market id,market symbol,market name,trade quantity,trade price,date/time [utc]
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,6,22.0,Jul/26/2004 16:56:14
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,94,22.0,Jul/26/2004 17:31:40
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2,25.0,Jul/26/2004 20:03:02
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,1,25.0,Jul/26/2004 21:10:42
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2,24.6,Jul/27/2004 17:04:42
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2,24.7,Jul/27/2004 17:04:42
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,4,25.0,Jul/27/2004 17:11:04
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2,24.9,Jul/27/2004 17:53:08
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,93,25.0,Jul/27/2004 17:53:37
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2,25.0,Jul/27/2004 17:53:37
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,100,29.0,Jul/28/2004 22:43:30
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,1,32.0,Jul/29/2004 15:03:13
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2,32.0,Jul/29/2004 18:02:14
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,10,32.0,Jul/29/2004 18:02:14
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,23,33.0,Jul/29/2004 18:02:38
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,11,32.0,Jul/29/2004 21:54:36
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,1,32.0,Jul/29/2004 22:35:26
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,8,32.0,Jul/30/2004 03:46:58
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,20,33.0,Jul/30/2004 04:01:54
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,10,33.0,Jul/30/2004 04:02:26
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2,33.0,Jul/30/2004 04:04:09
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2,33.0,Jul/30/2004 04:04:25
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,100,35.0,Aug/01/2004 14:11:13
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,6,34.8,Aug/02/2004 04:10:25
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,19,34.0,Aug/02/2004 04:10:25
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,6,34.6,Aug/02/2004 20:19:43
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,6,38.0,Aug/03/2004 02:10:27
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,9,38.5,Aug/03/2004 02:11:29
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,2,36.5,Aug/05/2004 18:58:52
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,6,38.8,Aug/06/2004 00:55:29
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,6,36.5,Aug/06/2004 20:46:30
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,10,36.1,Aug/06/2004 20:47:22
148926,KERRY.RUSTBELT,Dem Candidate John F Kerry to Win PA,OH & MI,1,35.5,Aug/06/2004 20:57:49
