market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-07-26,23.0,23.0,23.0,20.0,2,2,23.0,23.0
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-07-27,0.0,0.0,0.0,20.0,2,0,23.0,23.0
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-07-28,0.0,0.0,0.0,20.0,2,0,23.0,23.0
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-07-29,0.0,0.0,0.0,20.0,2,0,23.0,23.0
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-07-30,0.0,0.0,0.0,20.0,2,0,23.0,23.0
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-07-31,22.9,23.0,22.9,20.0,13,11,23.0,22.9
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-01,0.0,0.0,0.0,20.0,13,0,23.0,22.9
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-02,0.0,0.0,0.0,20.0,13,0,23.0,22.9
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-03,0.0,0.0,0.0,20.0,13,0,23.0,22.9
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-04,22.7,22.7,22.7,0.0,13,1,23.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-05,23.0,23.5,23.0,23.0,110,97,23.5,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-06,24.4,24.4,24.2,25.0,108,3,24.4,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-07,0.0,0.0,0.0,25.0,108,0,24.4,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-08,26.9,26.9,26.9,25.0,133,25,26.9,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-09,27.0,27.0,27.0,26.0,133,4,27.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-10,0.0,0.0,0.0,26.0,133,0,27.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-11,26.0,27.0,26.0,26.0,229,196,27.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-12,0.0,0.0,0.0,27.0,229,0,27.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-13,30.0,30.0,30.0,27.0,231,2,30.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-14,0.0,0.0,0.0,27.0,231,0,30.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-15,0.0,0.0,0.0,27.0,231,0,30.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-16,0.0,0.0,0.0,28.0,231,0,30.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-17,0.0,0.0,0.0,28.0,231,0,30.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-18,0.0,0.0,0.0,28.0,231,0,30.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-19,30.2,31.0,30.2,28.0,405,174,31.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-20,0.0,0.0,0.0,28.0,405,0,31.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-21,0.0,0.0,0.0,32.0,405,0,31.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-22,0.0,0.0,0.0,32.0,405,0,31.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-23,0.0,0.0,0.0,32.0,405,0,31.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-24,0.0,0.0,0.0,32.0,405,0,31.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-25,0.0,0.0,0.0,32.0,405,0,31.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-26,0.0,0.0,0.0,32.0,405,0,31.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-27,0.0,0.0,0.0,32.0,405,0,31.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-28,0.0,0.0,0.0,32.0,405,0,31.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-29,34.0,34.0,34.0,32.0,406,1,34.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-30,35.1,35.1,34.0,32.0,530,124,35.1,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-08-31,38.0,38.0,38.0,37.0,580,50,38.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-01,0.0,0.0,0.0,38.4,580,0,38.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-02,37.1,37.1,37.1,38.4,580,1,38.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-03,40.0,40.0,35.0,40.0,581,106,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-04,37.0,37.0,37.0,40.0,582,1,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-05,0.0,0.0,0.0,35.0,582,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-06,0.0,0.0,0.0,36.0,582,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-07,35.5,35.5,35.0,36.0,557,25,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-08,0.0,0.0,0.0,36.0,557,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-09,0.0,0.0,0.0,35.0,557,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-10,0.0,0.0,0.0,35.0,557,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-11,37.9,37.9,37.9,35.0,558,1,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-12,0.0,0.0,0.0,35.0,558,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-13,0.0,0.0,0.0,35.0,558,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-14,0.0,0.0,0.0,35.0,558,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-15,35.0,35.0,35.0,35.0,557,1,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-16,35.5,35.5,35.5,35.5,557,53,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-17,0.0,0.0,0.0,35.5,557,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-18,0.0,0.0,0.0,35.5,557,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-19,37.5,37.5,37.5,35.5,556,1,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-20,35.5,35.5,35.5,35.5,556,2,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-21,35.6,35.6,35.6,35.6,556,3,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-22,0.0,0.0,0.0,35.6,556,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-23,35.6,35.6,35.6,35.6,556,3,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-24,35.6,35.6,35.6,35.6,556,2,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-25,35.6,35.6,35.6,35.6,556,10,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-26,35.6,35.6,35.6,34.0,556,5,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-27,0.0,0.0,0.0,34.0,556,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-28,0.0,0.0,0.0,34.0,556,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-29,35.7,35.7,35.7,35.0,556,10,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-09-30,0.0,0.0,0.0,35.0,556,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-01,0.0,0.0,0.0,34.5,556,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-02,0.0,0.0,0.0,34.5,556,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-03,0.0,0.0,0.0,34.0,556,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-04,34.6,35.0,33.0,35.0,556,103,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-05,30.0,31.0,30.0,30.0,566,110,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-06,31.0,31.0,26.0,26.0,656,92,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-07,0.0,0.0,0.0,26.0,656,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-08,30.0,31.0,30.0,32.0,528,128,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-09,32.0,32.0,32.0,31.0,507,21,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-10,33.0,33.0,28.0,30.5,507,107,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-11,33.0,33.0,30.0,31.5,507,27,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-12,0.0,0.0,0.0,28.5,507,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-13,29.0,29.0,28.0,28.5,510,62,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-14,0.0,0.0,0.0,30.0,510,0,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-15,32.9,32.9,28.1,30.5,510,17,40.0,22.7
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2004-10-16,0.0,0.0,0.0,30.5,510,0,40.0,22.7
