market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-08-21,0.0,0.0,0.0,51.0,320,0,53.5,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-08-22,53.0,53.0,51.6,53.0,420,105,53.5,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-08-23,0.0,0.0,0.0,55.0,420,0,53.5,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-08-24,0.0,0.0,0.0,55.0,420,0,53.5,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-08-25,0.0,0.0,0.0,55.0,420,0,53.5,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-08-26,0.0,0.0,0.0,55.0,420,0,53.5,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-08-27,54.0,54.0,54.0,54.0,420,2,54.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-08-28,57.0,57.0,56.7,54.0,470,50,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-08-29,0.0,0.0,0.0,57.0,470,0,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-08-30,0.0,0.0,0.0,57.0,470,0,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-08-31,0.0,0.0,0.0,57.0,470,0,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-01,0.0,0.0,0.0,57.0,470,0,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-02,57.0,57.0,57.0,57.0,479,9,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-03,53.0,55.3,53.0,53.0,475,14,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-04,0.0,0.0,0.0,53.0,475,0,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-05,0.0,0.0,0.0,54.0,475,0,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-06,0.0,0.0,0.0,53.7,475,0,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-07,0.0,0.0,0.0,53.7,475,0,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-08,0.0,0.0,0.0,53.7,475,0,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-09,52.0,52.1,52.0,53.7,471,9,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-10,0.0,0.0,0.0,53.7,471,0,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-11,50.2,50.2,50.2,53.7,472,1,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-12,0.0,0.0,0.0,53.0,472,0,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-13,50.2,54.6,50.2,52.0,478,11,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-14,50.2,55.0,50.2,52.0,490,12,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-15,50.2,55.0,50.2,51.0,494,5,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-16,50.2,50.2,50.2,50.2,502,9,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-17,50.0,50.1,50.0,50.2,496,22,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-18,45.0,45.0,45.0,52.0,496,3,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-19,45.0,45.0,45.0,52.0,486,10,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-20,45.0,45.0,45.0,52.0,420,66,57.0,39.6
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-21,42.0,42.0,37.0,42.0,420,106,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-22,0.0,0.0,0.0,42.0,420,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-23,0.0,0.0,0.0,42.0,420,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-24,0.0,0.0,0.0,42.0,420,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-25,40.0,40.0,40.0,39.0,425,5,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-26,0.0,0.0,0.0,39.0,425,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-27,40.0,44.0,40.0,39.0,426,96,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-28,0.0,0.0,0.0,39.0,426,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-29,0.0,0.0,0.0,41.0,426,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-09-30,40.0,40.1,40.0,40.0,454,28,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-01,43.9,45.9,43.9,44.0,454,25,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-02,0.0,0.0,0.0,48.0,454,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-03,0.0,0.0,0.0,48.0,454,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-04,47.0,47.0,45.0,48.0,459,97,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-05,0.0,0.0,0.0,48.0,459,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-06,47.0,47.0,45.0,47.0,473,14,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-07,0.0,0.0,0.0,44.0,473,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-08,0.0,0.0,0.0,44.0,473,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-09,47.0,47.0,47.0,44.0,483,88,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-10,46.9,46.9,46.9,48.0,483,15,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-11,46.0,46.0,46.0,48.0,479,27,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-12,0.0,0.0,0.0,47.5,479,0,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-13,49.0,49.0,49.0,47.5,479,2,57.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-14,48.5,60.0,46.0,50.0,507,214,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-15,56.0,56.0,51.0,53.5,569,85,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-16,56.0,56.0,52.0,53.2,577,10,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-17,56.0,56.0,51.0,53.2,583,42,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-18,55.0,55.0,55.0,57.0,583,5,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-19,55.0,58.0,53.0,56.5,604,124,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-20,58.0,58.0,58.0,55.0,614,15,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-21,57.9,57.9,57.9,54.0,614,25,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-22,53.5,55.0,53.5,54.0,682,72,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-23,55.0,55.0,55.0,52.5,683,1,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-24,55.0,55.0,50.1,53.5,689,16,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-25,55.0,56.0,55.0,55.0,731,56,60.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-26,59.0,65.0,59.0,62.5,818,89,65.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-27,62.5,62.5,50.0,60.0,735,120,65.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-28,57.0,62.0,57.0,60.0,664,86,65.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-29,60.0,65.0,60.0,64.4,838,203,65.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-30,64.0,69.0,64.0,66.5,898,244,69.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-10-31,65.0,66.5,64.0,66.5,923,47,69.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-11-01,69.0,70.0,64.0,67.5,987,269,70.0,37.0
148922,KERRY.NEWENGLAND,Dem Candidate John F Kerry to Win CT,RI,ME,VT,MA & NH,2004-11-02,70.0,97.5,60.0,0.0,939,269,97.5,37.0
