market id,market symbol,market name,trade quantity,trade price,date/time [utc]
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,34.0,Aug/30/2004 00:18:45
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,99,34.0,Aug/30/2004 23:55:05
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,20,35.0,Aug/30/2004 23:55:05
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,35.1,Aug/30/2004 23:55:05
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,32,38.0,Aug/31/2004 14:09:13
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,18,38.0,Aug/31/2004 14:16:40
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,37.1,Sep/02/2004 18:54:04
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,40.0,Sep/03/2004 16:16:28
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,36.5,Sep/04/2004 05:39:45
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,100,35.0,Sep/04/2004 05:40:29
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,37.0,Sep/04/2004 22:41:42
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,35.5,Sep/08/2004 02:16:23
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,20,35.0,Sep/08/2004 02:18:57
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,37.9,Sep/11/2004 21:56:23
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,35.0,Sep/16/2004 02:27:40
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,35.5,Sep/16/2004 15:13:35
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,50,35.5,Sep/16/2004 15:36:25
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,37.5,Sep/20/2004 01:08:20
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2,35.5,Sep/21/2004 01:05:39
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,35.6,Sep/21/2004 11:44:28
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,35.6,Sep/24/2004 04:34:36
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2,35.6,Sep/24/2004 16:44:09
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,35.6,Sep/25/2004 14:35:21
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,35.6,Sep/25/2004 16:33:14
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,35.6,Sep/26/2004 18:49:27
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2,35.6,Sep/26/2004 23:09:59
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,10,35.7,Sep/29/2004 16:26:09
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,34.6,Oct/04/2004 13:03:29
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,34.8,Oct/04/2004 13:04:04
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,35.0,Oct/04/2004 13:04:29
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,33.7,Oct/04/2004 22:31:40
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,99,33.0,Oct/04/2004 22:31:40
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,100,30.0,Oct/05/2004 22:06:31
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,10,31.0,Oct/06/2004 04:06:24
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,90,31.0,Oct/06/2004 14:29:40
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2,26.0,Oct/06/2004 17:42:40
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,30.0,Oct/08/2004 14:57:08
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,30,30.0,Oct/08/2004 19:13:30
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,69,30.0,Oct/09/2004 03:34:18
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,28,31.0,Oct/09/2004 04:27:32
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,21,32.0,Oct/10/2004 00:59:33
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,33.0,Oct/10/2004 21:25:19
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,33.0,Oct/10/2004 23:10:59
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,100,28.0,Oct/11/2004 03:49:25
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,33.0,Oct/11/2004 05:10:27
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,33.0,Oct/11/2004 16:46:54
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,22,30.0,Oct/12/2004 02:11:58
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,29.0,Oct/13/2004 14:50:43
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,29,29.0,Oct/14/2004 04:17:22
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,30,28.0,Oct/14/2004 05:05:42
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2,32.9,Oct/15/2004 13:55:51
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,32.9,Oct/16/2004 00:07:58
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,14,28.1,Oct/16/2004 02:12:56
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,32.5,Oct/19/2004 13:22:48
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,28.1,Oct/21/2004 11:31:26
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,7,28.0,Oct/21/2004 11:31:26
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,32.9,Oct/21/2004 18:35:39
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,50,30.0,Oct/22/2004 02:24:57
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,13,32.9,Oct/22/2004 03:16:20
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,39.9,Oct/22/2004 11:56:36
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,39.9,Oct/22/2004 13:45:18
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2,39.9,Oct/22/2004 23:23:48
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,4,40.0,Oct/22/2004 23:27:03
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,50,35.0,Oct/24/2004 05:47:26
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,9,37.0,Oct/25/2004 00:18:28
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,50,40.0,Oct/25/2004 00:19:20
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,30,40.0,Oct/25/2004 01:23:54
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2,40.0,Oct/25/2004 03:40:45
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,36.0,Oct/25/2004 18:19:00
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2,40.0,Oct/26/2004 02:07:48
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,40.0,Oct/27/2004 00:38:32
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,7,45.0,Oct/27/2004 01:34:07
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,33,45.0,Oct/27/2004 06:14:04
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,50.0,Oct/28/2004 16:29:51
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,10,50.0,Oct/28/2004 20:14:21
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,30,48.0,Oct/28/2004 20:22:16
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,48.0,Oct/28/2004 20:24:38
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,50,48.0,Oct/28/2004 20:53:28
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,15,48.0,Oct/29/2004 00:43:44
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,90,45.0,Oct/30/2004 03:01:55
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2,48.7,Oct/30/2004 06:15:18
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,10,47.0,Oct/30/2004 17:43:05
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,49.0,Oct/30/2004 19:07:25
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,47.0,Oct/30/2004 23:00:21
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,10,47.0,Oct/31/2004 00:37:27
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,18,44.5,Oct/31/2004 13:04:00
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,53.0,Oct/31/2004 16:47:38
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,20,53.1,Oct/31/2004 20:04:15
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,53.0,Oct/31/2004 20:10:19
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,55.0,Oct/31/2004 21:28:36
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2,55.5,Oct/31/2004 21:55:34
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,58.0,Oct/31/2004 22:01:42
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,14,58.0,Oct/31/2004 22:07:51
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,58.0,Oct/31/2004 22:13:29
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,4,58.0,Oct/31/2004 22:38:25
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,20,56.5,Nov/01/2004 03:20:57
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,53.1,Nov/01/2004 05:00:16
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,74,58.0,Nov/01/2004 05:58:58
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,57.9,Nov/01/2004 05:58:58
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,53.0,Nov/01/2004 15:41:22
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,18,53.0,Nov/01/2004 16:52:48
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,4,53.0,Nov/01/2004 17:06:38
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,100,57.0,Nov/01/2004 20:58:18
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,8,53.0,Nov/01/2004 22:16:28
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,100,58.0,Nov/01/2004 23:28:55
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,39,57.0,Nov/02/2004 00:43:38
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,15,57.0,Nov/02/2004 01:08:29
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,10,58.0,Nov/02/2004 02:16:39
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,20,57.0,Nov/02/2004 02:30:58
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,26,57.0,Nov/02/2004 03:21:45
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,15,58.0,Nov/02/2004 03:46:49
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,41,53.0,Nov/02/2004 12:34:15
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,28,53.0,Nov/02/2004 13:15:31
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,3,58.0,Nov/02/2004 13:27:58
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,2,50.0,Nov/02/2004 15:20:05
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,1,55.0,Nov/02/2004 16:53:48
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,40,55.0,Nov/02/2004 17:40:28
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,5,53.0,Nov/02/2004 19:17:04
148924,BUSH.SOUTHWEST,Pres George W Bush to Win NV,NM,UT & CO,10,50.0,Nov/02/2004 19:46:44
