market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-14,0.0,0.0,0.0,0.0,0,0,0.0,0.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-15,0.0,0.0,0.0,0.0,0,0,0.0,0.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-16,25.0,25.0,20.0,20.0,40,40,25.0,20.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-17,0.0,0.0,0.0,20.0,40,0,25.0,20.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-18,20.9,20.9,19.0,19.0,44,4,25.0,19.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-19,20.0,20.0,17.0,20.0,57,13,25.0,17.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-20,0.0,0.0,0.0,20.0,57,0,25.0,17.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-21,0.0,0.0,0.0,20.0,57,0,25.0,17.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-22,20.0,20.0,20.0,20.0,79,22,25.0,17.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-23,24.8,24.8,24.8,24.8,79,2,25.0,17.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-24,21.0,21.0,21.0,21.0,81,2,25.0,17.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-25,20.0,20.0,20.0,20.0,82,1,25.0,17.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-26,0.0,0.0,0.0,20.0,82,0,25.0,17.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-27,20.0,21.0,20.0,20.0,107,27,25.0,17.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-28,18.0,18.0,18.0,18.0,132,25,25.0,17.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-29,0.0,0.0,0.0,18.0,132,0,25.0,17.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-11-30,15.0,15.0,14.0,14.0,158,26,25.0,14.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-01,12.5,12.5,12.0,12.0,184,26,25.0,12.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-02,17.4,17.4,8.4,8.4,186,3,25.0,8.4
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-03,9.0,9.0,9.0,9.0,191,5,25.0,8.4
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-04,0.0,0.0,0.0,9.0,191,0,25.0,8.4
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-05,0.0,0.0,0.0,9.0,191,0,25.0,8.4
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-06,8.5,8.5,8.5,8.5,196,5,25.0,8.4
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-07,8.0,9.5,8.0,9.5,296,105,25.0,8.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-08,0.0,0.0,0.0,9.5,296,0,25.0,8.0
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-09,6.3,6.3,6.3,6.3,296,1,25.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-10,0.0,0.0,0.0,6.3,296,0,25.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-11,6.7,6.7,6.7,6.7,293,3,25.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-12,0.0,0.0,0.0,6.7,293,0,25.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-13,0.0,0.0,0.0,6.7,293,0,25.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-14,6.7,6.7,6.7,6.7,293,1,25.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-15,14.9,18.5,10.0,18.5,316,40,25.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-16,23.5,23.5,23.5,23.5,321,5,25.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-17,24.0,24.8,21.9,24.8,344,48,25.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-18,24.0,30.0,24.0,30.0,351,8,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-19,11.0,11.0,11.0,11.0,357,6,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-20,20.0,20.0,18.1,18.1,361,4,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-21,0.0,0.0,0.0,18.1,361,0,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-22,0.0,0.0,0.0,18.1,361,0,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-23,19.0,19.0,17.1,17.1,369,9,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-24,23.0,23.0,23.0,23.0,369,1,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-25,23.0,23.0,23.0,23.0,369,1,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-26,0.0,0.0,0.0,23.0,369,0,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-27,17.1,21.0,17.1,21.0,369,4,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-28,18.0,30.0,18.0,30.0,363,8,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-29,29.9,29.9,20.0,29.9,404,82,30.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-30,29.9,34.0,25.0,34.0,521,128,34.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2011-12-31,36.0,36.5,25.6,34.7,505,194,36.5,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-01,34.7,39.9,29.1,29.1,505,57,39.9,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-02,29.4,32.4,29.4,30.0,507,7,39.9,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-03,29.4,75.0,6.3,75.0,505,39,75.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-04,74.4,74.4,40.1,40.1,587,232,75.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-05,50.0,58.0,41.0,58.0,860,314,75.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-06,51.0,72.3,50.6,70.0,1212,533,75.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-07,68.1,73.0,67.1,73.0,1259,191,75.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-08,73.0,73.0,70.0,70.1,1170,187,75.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-09,71.9,72.0,70.0,70.0,1099,154,75.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-10,71.0,76.0,62.1,71.5,1293,304,76.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-11,73.0,75.6,63.0,63.0,1410,251,76.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-12,69.9,70.9,60.3,64.1,1386,125,76.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-13,64.2,69.8,64.2,69.8,1400,138,76.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-14,74.7,78.5,72.5,72.7,1426,53,78.5,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-15,78.9,80.0,78.7,80.0,1445,118,80.0,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-16,83.1,92.8,83.1,86.1,1444,62,92.8,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-17,85.0,90.0,85.0,90.0,1473,121,92.8,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-18,91.0,91.0,70.1,70.1,1800,667,92.8,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-19,72.0,73.0,30.0,30.0,1661,1293,92.8,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-20,30.0,35.1,8.5,8.5,1526,891,92.8,6.3
753838,ROMNEY:IA.NH.SC.FL.NV,Mitt Romney to win Iowa, New Hampshire, South Carolina, Florida and Nevada primaries/cacuses in 2012,2012-01-21,9.0,13.9,0.1,0.2,1045,935,92.8,0.1
