market id,market symbol,market name,trade quantity,trade price,date/time [utc]
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,10.0,Apr/27/2009 19:26:35
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,20.0,Apr/28/2009 22:26:57
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,25.0,Apr/29/2009 18:55:57
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,40.0,Apr/29/2009 20:51:20
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,35.0,Apr/29/2009 21:35:55
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,35.0,Apr/30/2009 13:50:48
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,35.0,Apr/30/2009 13:50:48
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,37.0,Apr/30/2009 15:08:32
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,35.1,Apr/30/2009 16:18:19
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,35.0,Apr/30/2009 16:18:19
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,12,35.0,Apr/30/2009 16:19:14
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,35.0,Apr/30/2009 16:37:41
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,38.5,Apr/30/2009 17:57:07
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,18,38.5,Apr/30/2009 18:19:59
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,39.0,Apr/30/2009 18:20:10
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,40.0,Apr/30/2009 18:20:20
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,37.0,Apr/30/2009 18:20:35
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,35.0,Apr/30/2009 18:21:01
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,35.0,Apr/30/2009 18:21:36
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,35.1,Apr/30/2009 18:22:03
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,45.0,Apr/30/2009 20:26:36
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,42.5,Apr/30/2009 20:26:36
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,42.4,Apr/30/2009 20:26:36
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,8,38.0,May/01/2009 03:07:19
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,12,38.0,May/01/2009 03:25:10
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,37.0,May/01/2009 03:25:10
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,36.1,May/01/2009 03:25:10
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,8,25.0,May/01/2009 03:45:41
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,27.0,May/01/2009 03:45:41
678210,SWINE.FLU.US.JUN09.10000+,10,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,40.9,May/01/2009 06:11:07
