market id,market symbol,market name,trade quantity,trade price,date/time [utc]
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,25.0,Jun/11/2009 16:40:21
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,25.0,Jun/11/2009 23:33:14
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,25.0,Jun/11/2009 23:33:14
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,18.0,Jun/12/2009 01:52:21
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,26.9,Jun/12/2009 03:12:14
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,29.9,Jun/12/2009 03:12:14
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,30.0,Jun/12/2009 03:12:14
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,7,30.0,Jun/12/2009 03:12:55
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,25.0,Jun/12/2009 14:26:17
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,39.9,Jun/12/2009 15:34:59
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,35.5,Jun/12/2009 15:34:59
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,39.9,Jun/12/2009 15:34:59
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,9,40.0,Jun/12/2009 15:34:59
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,39.5,Jun/12/2009 16:08:03
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,40.0,Jun/12/2009 16:08:11
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,19,40.0,Jun/12/2009 16:08:11
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,40.0,Jun/12/2009 16:39:00
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,40.0,Jun/12/2009 19:14:24
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,40.0,Jun/12/2009 19:14:24
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,40.0,Jun/13/2009 00:23:30
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,39.0,Jun/13/2009 06:37:40
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,39.0,Jun/13/2009 18:51:30
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,39.9,Jun/13/2009 18:56:07
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,40.0,Jun/13/2009 18:56:15
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,40.0,Jun/13/2009 18:56:15
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,37.6,Jun/13/2009 21:53:10
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,37.6,Jun/14/2009 00:45:16
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,42.0,Jun/14/2009 02:49:58
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,42.0,Jun/14/2009 10:55:18
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,42.0,Jun/14/2009 10:55:37
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,44.0,Jun/14/2009 17:03:19
683628,SWINE.FLU.US.JUN09.30000+,30,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,40.0,Jun/14/2009 23:11:41
