market id,market symbol,market name,trade quantity,trade price,date/time [utc]
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,5.0,Jun/11/2009 17:46:08
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,20.0,Jun/11/2009 20:02:19
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,20.0,Jun/11/2009 20:21:50
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,19.0,Jun/12/2009 11:21:09
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,19.0,Jun/12/2009 11:28:26
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,19.0,Jun/12/2009 11:28:41
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,18,15.0,Jun/12/2009 18:18:35
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,13.0,Jun/12/2009 18:18:35
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,15.0,Jun/12/2009 18:19:03
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,16,15.0,Jun/12/2009 18:19:40
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,15.0,Jun/13/2009 07:47:26
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,16.0,Jun/13/2009 10:13:58
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,10.1,Jun/13/2009 21:54:13
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,16.9,Jun/14/2009 17:03:28
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,15.0,Jun/15/2009 10:07:32
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,15.0,Jun/15/2009 10:08:15
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,16.8,Jun/15/2009 11:26:09
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,16.8,Jun/15/2009 11:26:09
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,15.5,Jun/15/2009 14:37:02
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,15.5,Jun/15/2009 17:22:25
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,16.0,Jun/16/2009 00:26:43
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,16.8,Jun/16/2009 01:11:06
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,14,15.5,Jun/16/2009 02:14:10
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,9,16.0,Jun/16/2009 06:56:32
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,16.0,Jun/16/2009 10:13:50
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,15.5,Jun/16/2009 17:44:04
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,16.7,Jun/16/2009 19:05:21
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,16.8,Jun/16/2009 19:05:21
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,17.0,Jun/16/2009 19:05:21
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,16.9,Jun/17/2009 00:52:45
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,17.0,Jun/17/2009 11:19:00
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,17.5,Jun/17/2009 11:19:31
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,17.5,Jun/17/2009 15:50:26
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,41,17.5,Jun/17/2009 17:13:40
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,15.6,Jun/17/2009 21:05:24
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,10.0,Jun/19/2009 10:57:38
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,10.0,Jun/19/2009 15:43:16
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,10.0,Jun/19/2009 15:43:21
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,10.0,Jun/19/2009 15:43:25
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,10.0,Jun/19/2009 15:43:31
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,6,10.0,Jun/19/2009 16:07:53
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,5.1,Jun/19/2009 17:26:45
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,5.2,Jun/19/2009 17:26:45
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,5.0,Jun/19/2009 17:26:45
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,14,5.1,Jun/19/2009 17:26:45
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,5.0,Jun/19/2009 17:27:05
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,11.0,Jun/19/2009 17:39:10
683629,SWINE.FLU.US.JUN09.35000+,35,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,16.0,Jun/19/2009 17:39:10
