market id,market symbol,market name,trade quantity,trade price,date/time [utc]
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,60.0,May/10/2009 16:19:45
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,56.0,May/10/2009 16:46:09
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,56.0,May/10/2009 17:37:47
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,60.0,May/11/2009 00:18:47
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,55.0,May/11/2009 11:35:28
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,52.0,May/11/2009 14:20:36
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,52.0,May/11/2009 15:18:33
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,51.0,May/11/2009 15:37:43
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,40.0,May/12/2009 00:25:28
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,35.0,May/12/2009 02:11:23
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,49.9,May/12/2009 15:14:55
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,49.9,May/12/2009 15:22:23
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,53.0,May/12/2009 23:54:01
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,6,51.0,May/13/2009 04:23:40
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,54.0,May/13/2009 04:23:51
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,54.4,May/13/2009 22:35:19
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,54.0,May/13/2009 22:35:19
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,50,65.0,May/14/2009 21:58:12
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,65.0,May/15/2009 07:57:38
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,65.0,May/15/2009 08:27:16
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,65.0,May/15/2009 11:03:34
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,65.0,May/15/2009 13:05:58
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,15,65.0,May/15/2009 13:07:15
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,66.5,May/16/2009 04:23:44
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,77.0,May/16/2009 04:34:37
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,76.9,May/16/2009 04:34:37
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,76.0,May/16/2009 04:34:37
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,66.5,May/16/2009 05:06:38
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,65.0,May/16/2009 13:09:49
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,60.0,May/17/2009 11:58:56
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,56.0,May/18/2009 15:44:55
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,56.0,May/18/2009 15:44:55
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,59.9,May/18/2009 16:56:41
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,62.0,May/18/2009 18:09:40
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,60.0,May/18/2009 18:17:15
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,6,60.0,May/18/2009 18:18:22
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,9,60.0,May/18/2009 23:10:32
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,60.0,May/18/2009 23:13:01
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,65.0,May/19/2009 18:24:33
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,64.0,May/19/2009 18:24:33
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,7,65.0,May/19/2009 23:22:03
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,13,65.0,May/19/2009 23:22:03
679821,SWINE.FLU.US.JUN09.15000+,15,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,62.5,May/20/2009 16:02:29
