market id,market symbol,market name,trade quantity,trade price,date/time [utc]
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,15.0,May/09/2009 21:23:11
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,45.0,May/10/2009 14:26:03
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,19,45.0,May/10/2009 15:44:15
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,40.0,May/10/2009 16:35:31
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,35.0,May/10/2009 16:54:03
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,35.0,May/10/2009 17:00:44
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,34.0,May/10/2009 17:33:55
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,34.0,May/11/2009 00:03:55
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,35.0,May/11/2009 01:09:35
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,40.0,May/11/2009 03:46:30
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,40.0,May/11/2009 03:46:30
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,39.0,May/11/2009 14:20:32
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,38.0,May/11/2009 15:17:14
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,36.1,May/11/2009 15:18:46
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,30.1,May/11/2009 15:21:35
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,21.0,May/11/2009 22:45:06
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,20.0,May/11/2009 22:45:06
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,30,20.0,May/12/2009 00:02:52
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,18.0,May/12/2009 00:39:00
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,30,25.0,May/12/2009 03:05:38
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,35,28.0,May/12/2009 15:10:40
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,29.0,May/12/2009 15:12:48
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,29.0,May/12/2009 15:12:48
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,29.0,May/12/2009 16:37:31
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,27.5,May/12/2009 16:41:11
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,30,29.0,May/12/2009 16:56:12
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,50,29.0,May/12/2009 17:13:51
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,34.5,May/12/2009 17:33:53
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,34.5,May/12/2009 17:34:12
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,33.0,May/12/2009 18:41:15
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,33.0,May/12/2009 18:41:34
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,33.0,May/12/2009 19:47:49
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,12,31.1,May/12/2009 20:42:10
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,31.0,May/12/2009 20:51:52
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,31.9,May/12/2009 21:18:36
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,37,33.0,May/12/2009 21:18:46
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,50,33.0,May/12/2009 21:44:45
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,34.8,May/12/2009 23:55:21
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,31.5,May/13/2009 02:47:22
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,15,31.5,May/13/2009 04:21:31
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,50,33.0,May/13/2009 04:21:43
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,28.0,May/13/2009 16:47:03
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,15,28.0,May/13/2009 20:11:54
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,28.0,May/13/2009 20:11:54
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,28.0,May/13/2009 20:22:39
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,27.5,May/13/2009 20:38:18
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,27.3,May/13/2009 21:29:31
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,27.2,May/13/2009 22:36:19
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,3,27.2,May/13/2009 22:36:19
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,27.1,May/13/2009 23:45:53
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,29.9,May/14/2009 15:17:52
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,34.9,May/14/2009 15:26:00
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,34.0,May/14/2009 15:26:00
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,36.9,May/14/2009 16:11:07
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,42.0,May/14/2009 16:28:27
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,47.0,May/14/2009 21:19:03
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,47.0,May/14/2009 21:19:03
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,9,46.0,May/14/2009 23:04:51
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,46.0,May/14/2009 23:08:44
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,21,46.0,May/14/2009 23:35:36
679823,SWINE.FLU.US.JUN09.25000+,25,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,38.0,May/15/2009 15:14:08
