market id,market symbol,market name,trade quantity,trade price,date/time [utc]
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,25.0,Apr/27/2009 21:22:45
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,35.0,Apr/28/2009 13:07:10
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,30.0,Apr/28/2009 18:23:43
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,40.0,Apr/28/2009 19:36:18
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,59.9,Apr/28/2009 23:56:16
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,50.0,Apr/29/2009 15:27:41
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,50.0,Apr/29/2009 15:39:33
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,75.0,Apr/30/2009 16:49:41
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,19,75.0,Apr/30/2009 17:27:19
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,75.0,Apr/30/2009 18:29:29
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,75.0,Apr/30/2009 18:41:53
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,80.0,Apr/30/2009 20:37:35
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,78.0,Apr/30/2009 21:09:23
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,50,78.0,Apr/30/2009 22:43:58
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,78.0,Apr/30/2009 22:56:31
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,78.0,Apr/30/2009 23:04:07
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,85.0,May/01/2009 14:45:03
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,78.0,May/01/2009 16:21:26
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,19,85.0,May/01/2009 16:51:54
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,85.0,May/01/2009 17:18:46
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,85.0,May/01/2009 17:20:15
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,85.0,May/01/2009 17:20:24
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,78.0,May/01/2009 17:26:23
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,87.9,May/01/2009 18:57:40
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,78.0,May/02/2009 13:09:58
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,70.0,May/02/2009 16:52:16
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,15,70.0,May/02/2009 18:07:44
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,60.0,May/03/2009 13:00:49
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,68.9,May/03/2009 16:49:09
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,69.0,May/03/2009 16:49:19
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,70.0,May/03/2009 16:49:29
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,68.0,May/03/2009 21:35:18
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,75.0,May/04/2009 05:07:57
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,20,67.1,May/04/2009 06:11:18
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,70.0,May/04/2009 14:11:01
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,5,70.0,May/04/2009 14:11:01
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,73.0,May/04/2009 15:31:26
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,76.0,May/04/2009 15:31:39
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,76.0,May/04/2009 16:16:17
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,71.1,May/04/2009 17:09:30
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,2,70.6,May/04/2009 17:09:30
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,16,70.5,May/04/2009 17:09:30
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,10,83.9,May/05/2009 01:27:59
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,83.8,May/05/2009 01:27:59
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,1,83.0,May/05/2009 01:27:59
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,12,84.0,May/05/2009 01:29:52
678207,SWINE.FLU.US.JUN09.1000+,1,000 or more cases of A/H1N1 Swine Flu to be confirmed in the US before midnight ET on 30 Jun 2009,4,84.0,May/05/2009 01:30:03
