market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-10,43.0,43.0,43.0,43.0,10,10,43.0,43.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-11,,,,43.0,10,0,43.0,43.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-12,,,,43.0,10,0,43.0,43.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-13,,,,43.0,10,0,43.0,43.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-14,40.5,50.0,40.5,49.0,50,40,50.0,40.5
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-15,35.0,35.0,35.0,35.0,75,25,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-16,,,,35.0,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-17,37.0,37.0,37.0,37.0,75,50,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-18,44.0,44.0,44.0,44.0,75,15,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-19,,,,44.0,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-20,,,,44.0,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-21,,,,44.0,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-22,,,,44.0,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-23,,,,44.0,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-24,,,,44.0,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-25,,,,44.0,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-26,47.9,47.9,47.9,47.9,75,1,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-27,,,,47.9,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-28,,,,47.9,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-29,,,,47.9,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-30,40.0,40.0,40.0,40.0,75,25,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-05-31,,,,40.0,75,0,50.0,35.0
761058,AVENGERS.23JUL.DOM.$625m+,The Avengers to have grossed $625m or more domestically by Monday, July 23 2012,2012-06-01,,,,40.0,75,0,50.0,35.0
