market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-10,,,,,0,0,,
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-11,,,,,0,0,,
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-12,,,,,0,0,,
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-13,,,,,0,0,,
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-14,,,,,0,0,,
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-15,75.0,75.0,75.0,75.0,2,2,75.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-16,,,,75.0,2,0,75.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-17,,,,75.0,2,0,75.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-18,90.0,90.0,90.0,90.0,12,10,90.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-19,,,,90.0,12,0,90.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-20,,,,90.0,12,0,90.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-21,,,,90.0,12,0,90.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-22,,,,90.0,12,0,90.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-23,,,,90.0,12,0,90.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-24,,,,90.0,12,0,90.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-25,,,,90.0,12,0,90.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-26,,,,90.0,12,0,90.0,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-27,98.5,98.9,98.5,98.9,13,11,98.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-28,,,,98.9,13,0,98.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-29,,,,98.9,13,0,98.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-30,,,,98.9,13,0,98.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-05-31,,,,98.9,13,0,98.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-01,,,,98.9,13,0,98.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-02,,,,98.9,13,0,98.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-03,,,,98.9,13,0,98.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-04,,,,98.9,13,0,98.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-05,,,,98.9,13,0,98.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-06,99.9,99.9,99.9,99.9,16,3,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-07,,,,99.9,16,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-08,,,,99.9,16,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-09,99.9,99.9,99.9,99.9,17,1,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-10,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-11,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-12,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-13,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-14,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-15,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-16,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-17,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-18,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-19,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-20,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-21,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-22,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-23,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-24,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-25,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-26,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-27,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-28,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-29,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-06-30,,,,99.9,17,0,99.9,75.0
761056,AVENGERS.23JUL.DOM.$575m+,The Avengers to have grossed $575m or more domestically by Monday, July 23 2012,2012-07-01,,,,99.9,17,0,99.9,75.0
