market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-06,,,,95.9,60,0,95.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-07,,,,95.9,60,0,95.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-08,,,,95.9,60,0,95.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-09,,,,95.9,60,0,95.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-10,,,,95.9,60,0,95.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-11,,,,95.9,60,0,95.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-12,97.5,97.5,97.5,97.5,25,35,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-13,,,,97.5,25,0,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-14,,,,97.5,25,0,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-15,,,,97.5,25,0,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-16,,,,97.5,25,0,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-17,,,,97.5,25,0,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-18,,,,97.5,25,0,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-19,95.0,95.0,95.0,95.0,25,2,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-20,,,,95.0,25,0,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-21,,,,95.0,25,0,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-22,,,,95.0,25,0,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-23,,,,95.0,25,0,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-24,,,,95.0,25,0,97.5,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-25,99.9,99.9,99.9,99.9,28,3,99.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-26,,,,99.9,28,0,99.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-27,,,,99.9,28,0,99.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-28,,,,99.9,28,0,99.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-29,,,,99.9,28,0,99.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-06-30,,,,99.9,28,0,99.9,58.0
761057,AVENGERS.23JUL.DOM.$600m+,The Avengers to have grossed $600m or more domestically by Monday, July 23 2012,2012-07-01,,,,99.9,28,0,99.9,58.0
