market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-10,14.0,14.0,14.0,14.0,10,10,14.0,14.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-11,,,,14.0,10,0,14.0,14.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-12,,,,14.0,10,0,14.0,14.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-13,,,,14.0,10,0,14.0,14.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-14,14.0,14.0,14.0,14.0,20,10,14.0,14.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-15,8.0,8.0,8.0,8.0,35,15,14.0,8.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-16,,,,8.0,35,0,14.0,8.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-17,8.0,8.0,7.5,7.5,85,50,14.0,7.5
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-18,,,,7.5,85,0,14.0,7.5
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-19,,,,7.5,85,0,14.0,7.5
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-20,5.0,5.0,5.0,5.0,105,20,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-21,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-22,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-23,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-24,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-25,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-26,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-27,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-28,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-29,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-30,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-05-31,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-01,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-02,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-03,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-04,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-05,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-06,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-07,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-08,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-09,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-10,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-11,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-12,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-13,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-14,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-15,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-16,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-17,,,,5.0,105,0,14.0,5.0
761060,AVENGERS.23JUL.DOM.$675m+,The Avengers to have grossed $675m or more domestically by Monday, July 23 2012,2012-06-18,,,,5.0,105,0,14.0,5.0
