market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
673214,LOVE.YOU.MAN.+$17.5M,I Love You, Man to gross OVER $17.5M in opening weekend,2009-03-18,0.0,0.0,0.0,0.0,0,0,0.0,0.0
673214,LOVE.YOU.MAN.+$17.5M,I Love You, Man to gross OVER $17.5M in opening weekend,2009-03-19,75.0,75.0,75.0,75.0,3,3,75.0,75.0
673214,LOVE.YOU.MAN.+$17.5M,I Love You, Man to gross OVER $17.5M in opening weekend,2009-03-20,85.0,85.0,85.0,85.0,5,2,85.0,75.0
673214,LOVE.YOU.MAN.+$17.5M,I Love You, Man to gross OVER $17.5M in opening weekend,2009-03-21,94.9,94.9,94.9,94.9,7,2,94.9,75.0
673214,LOVE.YOU.MAN.+$17.5M,I Love You, Man to gross OVER $17.5M in opening weekend,2009-03-22,0.0,0.0,0.0,94.9,7,0,94.9,75.0
673214,LOVE.YOU.MAN.+$17.5M,I Love You, Man to gross OVER $17.5M in opening weekend,2009-03-23,0.0,0.0,0.0,94.9,7,0,94.9,75.0
