market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-04,0.0,0.0,0.0,0.0,0,0,0.0,0.0
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-05,0.0,0.0,0.0,1.5,0,0,0.0,0.0
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-06,0.0,0.0,0.0,1.5,0,0,0.0,0.0
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-07,0.0,0.0,0.0,1.5,0,0,0.0,0.0
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-08,0.0,0.0,0.0,1.5,0,0,0.0,0.0
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-09,0.0,0.0,0.0,2.0,0,0,0.0,0.0
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-10,0.0,0.0,0.0,2.0,0,0,0.0,0.0
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-11,0.0,0.0,0.0,2.0,0,0,0.0,0.0
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-12,0.0,0.0,0.0,2.0,0,0,0.0,0.0
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-13,1.5,1.5,1.5,1.5,6,6,1.5,1.5
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-14,0.0,0.0,0.0,1.5,6,0,1.5,1.5
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-15,0.0,0.0,0.0,1.5,6,0,1.5,1.5
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-16,0.0,0.0,0.0,2.0,6,0,1.5,1.5
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-17,1.5,1.5,1.5,2.0,8,2,1.5,1.5
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-18,1.5,1.5,1.5,2.0,11,3,1.5,1.5
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-19,0.0,0.0,0.0,2.0,11,0,1.5,1.5
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-20,0.0,0.0,0.0,2.0,11,0,1.5,1.5
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-21,0.0,0.0,0.0,2.0,11,0,1.5,1.5
519358,2008.DEM.VP.KERREY,Bob Kerrey to be the Democratic VP Nominee in 2008,2007-09-22,0.0,0.0,0.0,2.0,11,0,1.5,1.5
