market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
690741,THE.GOODS.+$6.0M,The Goods: Live Hard, Sell Hard to gross OVER $6.0M in opening weekend,2009-08-11,0.0,0.0,0.0,0.0,0,0,0.0,0.0
690741,THE.GOODS.+$6.0M,The Goods: Live Hard, Sell Hard to gross OVER $6.0M in opening weekend,2009-08-12,0.0,0.0,0.0,0.0,0,0,0.0,0.0
690741,THE.GOODS.+$6.0M,The Goods: Live Hard, Sell Hard to gross OVER $6.0M in opening weekend,2009-08-13,71.0,71.0,55.0,55.0,4,4,71.0,55.0
690741,THE.GOODS.+$6.0M,The Goods: Live Hard, Sell Hard to gross OVER $6.0M in opening weekend,2009-08-14,0.0,0.0,0.0,55.0,4,0,71.0,55.0
690741,THE.GOODS.+$6.0M,The Goods: Live Hard, Sell Hard to gross OVER $6.0M in opening weekend,2009-08-15,45.0,45.0,15.0,15.0,8,9,71.0,15.0
690741,THE.GOODS.+$6.0M,The Goods: Live Hard, Sell Hard to gross OVER $6.0M in opening weekend,2009-08-16,0.0,0.0,0.0,15.0,8,0,71.0,15.0
690741,THE.GOODS.+$6.0M,The Goods: Live Hard, Sell Hard to gross OVER $6.0M in opening weekend,2009-08-17,0.0,0.0,0.0,15.0,8,0,71.0,15.0
