market id,market symbol,market name,trade quantity,trade price,date/time [utc]
729847,COMEDY:CURB.ENTHUSIASM,Curb Your Enthusiasm to win the Emmy,10,18.0,Aug/21/2010 07:51:41
729847,COMEDY:CURB.ENTHUSIASM,Curb Your Enthusiasm to win the Emmy,1,0.7,Aug/30/2010 02:57:30
