market id,market symbol,market name,trade quantity,trade price,date/time [utc]
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,2,9.1,Jun/09/2005 02:37:58
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,2,10.1,Jun/09/2005 02:40:15
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,2,10.1,Jun/09/2005 02:42:05
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,2,10.1,Jun/09/2005 02:45:27
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,100,5.0,Jun/09/2005 15:12:29
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,10,4.5,Jun/09/2005 15:12:29
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,1,2.0,Jun/09/2005 17:16:15
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,1,4.0,Jun/09/2005 17:18:17
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,2,1.2,Jun/10/2005 12:36:45
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,10,1.0,Jun/10/2005 12:37:03
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,1,3.5,Jun/12/2005 07:14:35
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,1,3.5,Jun/12/2005 07:14:35
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,1,6.0,Jun/12/2005 23:08:35
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,2,3.0,Jun/16/2005 23:56:00
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,2,1.1,Jun/18/2005 04:13:02
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,3,2.2,Jun/20/2005 14:03:52
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,5,1.2,Jun/22/2005 00:30:19
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,19,1.0,Jun/22/2005 00:31:25
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,1,1.1,Jun/25/2005 18:16:03
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,2,1.0,Jun/28/2005 07:05:52
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,50,1.0,Jun/29/2005 00:58:15
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,2,1.1,Jun/29/2005 11:23:16
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,5,1.0,Jun/29/2005 15:51:02
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,5,1.0,Jun/29/2005 16:27:27
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,9,1.0,Jun/29/2005 20:07:13
251849,GITMO.CLOSURE.JUN05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before June 30, 2005,65,0.2,Jul/01/2005 03:53:14
