market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-08,0.0,0.0,0.0,0.0,0,0,0.0,0.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-09,25.0,25.1,25.0,0.0,102,102,25.1,25.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-10,0.0,0.0,0.0,27.5,102,0,25.1,25.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-11,0.0,0.0,0.0,27.5,102,0,25.1,25.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-12,29.8,29.8,25.4,27.5,104,2,29.8,25.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-13,14.0,24.3,14.0,24.3,116,17,29.8,14.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-14,15.1,15.2,15.0,15.1,217,105,29.8,14.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-15,0.0,0.0,0.0,15.1,217,0,29.8,14.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-16,14.6,14.6,14.6,15.1,219,2,29.8,14.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-17,8.0,12.0,8.0,0.0,262,45,29.8,8.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-18,0.0,0.0,0.0,9.0,262,0,29.8,8.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-19,7.1,7.1,7.1,7.1,261,1,29.8,7.1
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-20,11.9,12.0,11.9,12.0,276,15,29.8,7.1
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-21,0.0,0.0,0.0,10.0,276,0,29.8,7.1
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-22,7.0,10.0,7.0,10.0,280,6,29.8,7.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-23,7.5,7.5,7.5,10.0,286,7,29.8,7.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-24,12.0,12.0,11.9,12.0,286,7,29.8,7.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-25,0.0,0.0,0.0,12.0,286,0,29.8,7.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-26,0.0,0.0,0.0,8.0,286,0,29.8,7.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-27,0.0,0.0,0.0,8.0,286,0,29.8,7.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-28,0.0,0.0,0.0,8.0,286,0,29.8,7.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-29,0.0,0.0,0.0,12.0,286,0,29.8,7.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-06-30,0.0,0.0,0.0,12.0,286,0,29.8,7.0
251851,GITMO.CLOSURE.DEC05,US Dept of Defence to annouce the closure of the Guantanamo Detention Facility before Dec 31, 2005,2005-07-01,15.0,15.0,15.0,0.0,286,10,29.8,7.0
