market id,market symbol,market name,trade quantity,trade price,date/time [utc]
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,1,36.5,May/14/2005 20:55:17
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,2,41.5,May/16/2005 21:33:37
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,1,40.0,May/16/2005 21:33:37
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,1,39.9,May/16/2005 21:33:37
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,5,32.0,May/22/2005 15:15:02
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,2,29.8,May/27/2005 21:14:23
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,16,27.0,May/31/2005 22:20:47
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,1,32.3,Jul/01/2005 23:09:09
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,1,20.0,Sep/01/2005 15:20:34
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,10,26.9,Sep/04/2005 08:46:15
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,1,29.9,Sep/07/2005 05:05:47
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,5,29.9,Sep/17/2005 18:50:32
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,4,29.9,Sep/26/2005 15:22:34
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,2,29.9,Sep/26/2005 15:22:34
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,3,30.0,Nov/09/2005 17:24:38
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,5,30.0,Nov/13/2005 04:13:30
242527,PM.BLAIR.RESIGN.JUN06,Tony Blair to leave the Office of Prime Minister on or before June 30th, 2006,5,25.0,Nov/15/2005 07:53:19
