market id,market symbol,market name,trade quantity,trade price,date/time [utc]
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,4,8.0,Jul/13/2006 03:25:44
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,3,8.0,Jul/13/2006 15:38:30
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,10,8.0,Jul/13/2006 18:36:44
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,2,9.0,Jul/13/2006 20:06:19
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,10.0,Jul/13/2006 20:06:19
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,10,10.0,Jul/14/2006 11:02:10
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,5,10.5,Jul/15/2006 20:17:18
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,10,10.5,Jul/15/2006 23:47:55
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,7,10.5,Jul/18/2006 21:41:18
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,5,10.0,Jul/22/2006 13:46:17
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,5,5.0,Aug/05/2006 17:09:44
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,3,5.1,Aug/05/2006 17:09:44
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,40,4.0,Aug/06/2006 15:09:26
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,3,6.0,Aug/08/2006 21:13:41
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,2,6.1,Aug/08/2006 21:13:41
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,6.0,Aug/08/2006 21:13:41
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,6.5,Aug/08/2006 21:13:41
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,3,7.0,Aug/08/2006 21:13:41
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,10,2.5,Aug/12/2006 16:45:31
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,10,5.6,Aug/16/2006 16:00:08
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,36,2.9,Sep/06/2006 13:43:04
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,3,4.5,Sep/06/2006 13:43:04
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,10,4.0,Sep/06/2006 13:43:04
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,10,3.0,Sep/06/2006 13:43:04
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,3,4.9,Sep/06/2006 13:43:04
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,7,7.0,Sep/06/2006 16:06:47
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,5,7.0,Sep/06/2006 16:30:13
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,2,7.0,Sep/06/2006 17:20:31
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,93,7.0,Sep/06/2006 17:21:46
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,8.0,Sep/06/2006 17:48:15
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,4.5,Sep/07/2006 13:32:09
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,7.0,Sep/07/2006 15:52:58
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,3,7.4,Sep/07/2006 15:52:58
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,4.0,Sep/07/2006 16:11:53
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,4.6,Sep/08/2006 03:12:58
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,9,4.5,Sep/08/2006 04:22:32
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,4.7,Sep/08/2006 04:22:32
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,5.8,Sep/08/2006 16:22:46
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,5,6.0,Sep/08/2006 16:22:46
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,10,6.9,Sep/08/2006 16:22:46
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,10,6.9,Sep/08/2006 16:24:34
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,4,4.5,Sep/08/2006 20:20:11
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,30,4.5,Sep/09/2006 00:21:08
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,17,4.5,Sep/09/2006 11:17:57
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,4.0,Sep/09/2006 18:13:45
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,5,3.0,Sep/10/2006 21:27:59
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,107,7.0,Sep/26/2006 13:06:36
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,1,5.5,Sep/26/2006 13:06:36
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,2,5.0,Sep/26/2006 13:06:36
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,105,0.9,Sep/27/2006 23:55:44
356359,PM.BLAIR.RESIGN.SEP06,Tony Blair to leave the Office of Prime Minister on or before Sept 30th, 2006,5,0.7,Sep/27/2006 23:56:26
