market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-10,50.0,50.0,50.0,60.5,10,10,50.0,50.0
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-11,39.0,39.0,23.5,27.0,133,132,50.0,23.5
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-12,0.0,0.0,0.0,27.0,133,0,50.0,23.5
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-13,24.0,24.0,24.0,25.0,138,5,50.0,23.5
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-14,25.5,25.5,25.5,25.0,143,5,50.0,23.5
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-15,22.0,22.1,22.0,25.0,153,10,50.0,22.0
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-16,0.0,0.0,0.0,25.0,153,0,50.0,22.0
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-17,21.0,21.1,21.0,23.0,184,31,50.0,21.0
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-18,0.0,0.0,0.0,23.0,184,0,50.0,21.0
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-19,0.0,0.0,0.0,23.0,184,0,50.0,21.0
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-20,0.0,0.0,0.0,23.0,184,0,50.0,21.0
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-21,15.2,15.2,15.2,23.0,214,30,50.0,15.2
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-22,13.1,13.1,13.1,13.1,217,3,50.0,13.1
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-23,0.0,0.0,0.0,13.1,217,0,50.0,13.1
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-24,0.0,0.0,0.0,13.1,217,0,50.0,13.1
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-25,0.0,0.0,0.0,13.1,217,0,50.0,13.1
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2005-05-26,13.0,13.1,11.0,13.1,260,53,50.0,11.0
