market id,market symbol,market name,trade quantity,trade price,date/time [utc]
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,1,50.0,May/10/2005 22:35:41
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,9,50.0,May/10/2005 23:02:02
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,50,39.0,May/11/2005 09:56:19
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,50,27.0,May/11/2005 14:00:25
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,30,23.5,May/12/2005 02:47:50
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2,25.0,May/12/2005 02:47:50
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,5,24.0,May/13/2005 19:24:00
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,5,25.5,May/14/2005 19:36:33
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,1,22.1,May/15/2005 22:32:08
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,9,22.0,May/15/2005 22:32:08
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,30,21.0,May/17/2005 22:17:48
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,1,21.1,May/17/2005 22:17:48
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,30,15.2,May/22/2005 02:39:59
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,3,13.1,May/22/2005 15:14:12
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2,13.1,May/26/2005 22:20:57
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,10,13.0,May/26/2005 22:20:57
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,1,13.0,May/26/2005 22:20:57
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,10,12.0,May/26/2005 22:21:09
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,30,11.0,May/26/2005 22:21:29
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,1,10.0,Jun/14/2005 21:04:45
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,4,9.1,Jun/24/2005 03:03:09
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,10,9.0,Jun/24/2005 03:03:19
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,40,9.8,Jul/10/2005 02:25:53
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,5,8.8,Jul/26/2005 03:26:41
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,2,8.8,Jul/28/2005 03:47:36
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,10,8.8,Jul/28/2005 03:47:36
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,5,5.0,Aug/02/2005 18:57:07
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,3,9.7,Aug/27/2005 09:55:03
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,3,1.8,Aug/31/2005 20:37:32
242280,PM.BLAIR.RESIGN.DEC05,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2005,1,14.3,Sep/27/2005 13:02:48
