market id,market symbol,market name,trade quantity,trade price,date/time [utc]
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,50,69.0,May/11/2005 10:00:10
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,50,67.0,May/11/2005 14:00:52
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,30,57.0,May/14/2005 02:40:11
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,1,57.1,May/14/2005 02:40:11
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,30,55.0,May/16/2005 15:29:11
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,5,55.5,May/16/2005 17:59:48
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,11,50.0,May/18/2005 08:54:55
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,1,50.1,May/18/2005 08:54:55
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,1,50.0,May/18/2005 08:55:28
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,2,54.9,May/18/2005 22:05:51
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,8,54.9,May/19/2005 05:37:34
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,1,46.1,May/25/2005 14:00:28
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,8,44.5,May/25/2005 14:00:28
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,1,46.1,May/25/2005 14:00:28
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,2,43.0,Jun/02/2005 14:21:37
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,3,43.1,Jun/02/2005 14:21:37
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,8,43.0,Jun/02/2005 18:01:31
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,3,43.0,Jun/02/2005 18:01:31
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,1,42.1,Jun/06/2005 09:27:15
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,1,42.1,Jun/06/2005 09:27:15
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,4,42.0,Jun/08/2005 09:13:01
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,1,42.0,Jun/08/2005 09:13:01
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,1,42.0,Jun/09/2005 14:19:53
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,1,42.0,Jun/09/2005 14:19:53
242281,PM.BLAIR.RESIGN.DEC06,Tony Blair to leave the Office of Prime Minister on or before December 31st, 2006,1,42.0,Jun/16/2005 15:19:55
