market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-15,0.0,0.0,0.0,97.0,253,0,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-16,81.0,81.3,81.0,81.0,256,5,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-17,89.9,90.0,81.0,81.0,339,91,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-18,80.5,80.5,75.0,75.5,376,47,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-19,0.0,0.0,0.0,75.5,376,0,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-20,78.0,78.0,70.0,70.0,389,30,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-21,80.0,84.0,79.9,84.0,405,19,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-22,84.9,84.9,84.9,84.9,409,4,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-23,80.1,80.1,80.1,80.1,409,1,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-24,80.0,80.2,80.0,80.0,431,27,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-25,83.5,83.5,83.5,83.5,432,1,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-26,83.5,84.0,83.5,84.0,436,10,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-27,83.0,83.0,79.0,79.0,440,25,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-28,80.0,83.0,78.0,78.0,483,61,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-29,80.0,80.0,79.0,79.0,483,2,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-30,80.0,80.0,80.0,80.0,467,16,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-10-31,80.0,85.6,80.0,85.6,493,41,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-01,85.0,85.0,85.0,85.0,493,6,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-02,0.0,0.0,0.0,85.0,493,0,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-03,80.0,80.0,80.0,80.0,490,13,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-04,85.2,85.3,85.2,85.3,490,15,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-05,85.9,85.9,85.9,85.9,490,1,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-06,0.0,0.0,0.0,85.9,490,0,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-07,86.9,90.0,86.9,90.0,571,102,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-08,91.9,95.0,90.0,90.0,613,44,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-09,93.0,95.0,91.9,95.0,737,137,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-10,94.0,94.0,94.0,94.0,737,15,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-11,92.0,93.0,75.0,75.0,771,231,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-12,75.0,89.9,72.0,75.0,874,122,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-13,75.0,85.0,75.0,85.0,1006,137,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-14,75.0,79.0,71.0,71.0,1067,114,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-15,69.0,78.0,60.1,78.0,1081,14,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-16,0.0,0.0,0.0,78.0,1081,0,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-17,0.0,0.0,0.0,78.0,1081,0,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-18,88.0,88.0,76.9,80.0,1177,115,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-19,83.0,85.0,78.0,85.0,1218,52,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-20,84.8,84.8,84.8,84.8,1219,1,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-21,84.0,85.0,75.0,75.0,1248,87,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-22,75.0,75.0,75.0,75.0,1251,3,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-23,83.0,85.0,80.0,85.0,1269,39,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-24,84.86,96.0,83.0,95.8,1372,137,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-25,95.9,96.9,95.0,96.9,1377,35,97.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-26,97.0,98.0,96.9,96.9,1450,105,98.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-27,96.8,96.9,96.8,96.8,1476,26,98.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-28,96.1,96.1,96.1,96.1,1476,1,98.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-29,96.9,98.0,96.9,98.0,1470,24,98.0,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-30,97.0,99.3,96.5,99.1,1439,112,99.3,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-11-30,97.0,99.3,96.5,99.1,1439,112,99.3,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-12-01,99.0,99.0,95.5,96.0,1473,47,99.3,55.0
695705,AFGHAN.10K+TROOPS.DEC09,Announced before midnight ET on 31 Dec 2009 that 10,000+ additional troops to be sent to Afghanistan,2009-12-01,99.0,99.0,95.5,96.0,1473,47,99.3,55.0
