market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-02,1.6,1.6,1.6,2.0,1,1,1.6,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-03,3.0,3.0,2.0,2.0,121,120,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-04,0.0,0.0,0.0,2.0,121,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-05,0.0,0.0,0.0,3.0,121,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-06,0.0,0.0,0.0,3.0,121,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-07,2.1,2.1,2.1,2.1,152,31,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-08,2.1,2.1,2.1,2.1,153,1,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-09,0.0,0.0,0.0,2.1,153,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-10,0.0,0.0,0.0,2.1,153,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-11,2.3,2.3,2.3,2.4,156,3,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-12,0.0,0.0,0.0,2.4,156,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-13,0.0,0.0,0.0,2.4,156,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-14,2.3,2.3,2.3,2.3,157,1,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-15,0.0,0.0,0.0,2.3,157,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-16,2.3,2.3,2.3,2.3,158,1,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-17,2.3,2.3,2.3,2.3,159,1,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-18,0.0,0.0,0.0,2.3,159,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-19,0.0,0.0,0.0,2.3,159,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-20,0.0,0.0,0.0,2.3,159,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-21,0.0,0.0,0.0,2.3,159,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-22,0.0,0.0,0.0,2.3,159,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-23,0.0,0.0,0.0,2.3,159,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-24,0.0,0.0,0.0,2.3,159,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-25,0.0,0.0,0.0,2.3,159,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-26,0.0,0.0,0.0,2.3,159,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-27,2.4,2.4,2.4,2.3,164,5,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-02-28,2.6,2.6,2.6,2.6,218,54,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-01,0.0,0.0,0.0,2.7,218,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-02,2.6,2.6,2.6,2.7,220,2,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-03,0.0,0.0,0.0,2.7,220,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-04,2.5,2.6,2.5,2.6,270,50,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-05,2.5,2.5,2.5,2.6,320,50,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-06,2.5,2.5,2.5,2.5,321,1,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-07,2.6,2.6,2.6,2.5,322,1,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-08,3.0,3.0,2.9,3.0,362,40,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-09,0.0,0.0,0.0,3.0,362,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-10,0.0,0.0,0.0,3.0,362,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-11,0.0,0.0,0.0,3.0,362,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-12,0.0,0.0,0.0,3.0,362,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-13,0.0,0.0,0.0,3.0,362,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-14,0.0,0.0,0.0,3.0,362,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-15,0.0,0.0,0.0,3.0,362,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-16,0.0,0.0,0.0,3.0,362,0,3.0,1.6
206093,2008DEM.NOM.CORZINE,Jon Corzine to be the Democratic Presidential Nominee in 2008,2005-03-17,0.0,0.0,0.0,3.0,362,0,3.0,1.6
