market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
622089,HANCOCK.+$50.0M,Hancock to gross OVER $50.0M in opening weekend,2008-07-02,0.0,0.0,0.0,0.0,0,0,0.0,0.0
622089,HANCOCK.+$50.0M,Hancock to gross OVER $50.0M in opening weekend,2008-07-03,0.0,0.0,0.0,0.0,0,0,0.0,0.0
622089,HANCOCK.+$50.0M,Hancock to gross OVER $50.0M in opening weekend,2008-07-04,0.0,0.0,0.0,0.0,0,0,0.0,0.0
622089,HANCOCK.+$50.0M,Hancock to gross OVER $50.0M in opening weekend,2008-07-05,0.0,0.0,0.0,0.0,0,0,0.0,0.0
622089,HANCOCK.+$50.0M,Hancock to gross OVER $50.0M in opening weekend,2008-07-06,50.0,50.0,50.0,0.0,3,3,50.0,50.0
622089,HANCOCK.+$50.0M,Hancock to gross OVER $50.0M in opening weekend,2008-07-06,0.0,0.0,0.0,0.0,0,0,50.0,50.0
