market id,market symbol,market name,business day,session open,session high,session low,closing price,open interest,session trade volume,lifetime high,lifetime low
758303,SUPER.TUE:ONE.EACH,Romney, Santorum, Gingrich and Paul to each win at least one Super Tuesday contest,2012-03-05,30.0,30.0,20.0,20.1,246,249,30.0,20.0
758303,SUPER.TUE:ONE.EACH,Romney, Santorum, Gingrich and Paul to each win at least one Super Tuesday contest,2012-03-06,29.5,35.0,0.1,0.1,683,685,35.0,0.1
