market id,market symbol,market name,trade quantity,trade price,date/time [utc]
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,25,70.0,Jul/10/2009 15:18:20
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,57.0,Jul/10/2009 15:48:54
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,60.0,Jul/12/2009 04:42:35
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,60.0,Jul/13/2009 19:32:30
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,35,60.0,Jul/15/2009 02:08:21
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,40,40.0,Jul/17/2009 05:07:51
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,48.0,Jul/18/2009 16:29:20
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,11,12.0,Jul/24/2009 08:56:32
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,39,12.0,Jul/24/2009 15:11:04
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,50,10.0,Jul/24/2009 15:38:48
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,100,8.0,Jul/27/2009 18:02:36
686184,SWINE.FLU.US.JUL09.55000+,55,000 or more cases of A/H1N1 Swine Flu to be reported in the US before midnight ET on 31 Jul 2009,10,5.0,Jul/28/2009 09:19:51
